timestamp,price
2024-03-28 09:18:06,4600.0
2024-03-28 09:18:07,4598.8
2024-03-28 09:18:08,4601.1
2024-03-28 09:18:09,4601.8
2024-03-28 09:18:10,4600.7
2024-03-28 09:18:11,4600.75
2024-03-28 09:18:12,4602.45
2024-03-28 09:18:13,4604.3
2024-03-28 09:18:14,4604.15
2024-03-28 09:18:15,4604.15
2024-03-28 09:18:16,4604.1
2024-03-28 09:18:17,4602.5
2024-03-28 09:18:18,4604.05
2024-03-28 09:18:19,4606.1
2024-03-28 09:18:20,4605.25
2024-03-28 09:18:21,4604.5
2024-03-28 09:18:22,4604.5
2024-03-28 09:18:23,4602.5
2024-03-28 09:18:24,4602.45
2024-03-28 09:18:25,4603.35
2024-03-28 09:18:26,4603.35
2024-03-28 09:18:27,4604.05
2024-03-28 09:18:28,4602.95
2024-03-28 09:18:29,4602.85
2024-03-28 09:18:30,4602.9
2024-03-28 09:18:31,4601.55
2024-03-28 09:18:32,4601.1
2024-03-28 09:18:33,4601.3
2024-03-28 09:18:34,4600.05
2024-03-28 09:18:35,4600.0
2024-03-28 09:18:36,4601.15
2024-03-28 09:18:37,4599.65
2024-03-28 09:18:38,4600.4
2024-03-28 09:18:39,4601.35
2024-03-28 09:18:40,4599.0
2024-03-28 09:18:41,4598.05
2024-03-28 09:18:42,4598.2
2024-03-28 09:18:43,4598.2
2024-03-28 09:18:44,4598.2
2024-03-28 09:18:45,4598.2
2024-03-28 09:18:46,4598.2
2024-03-28 09:18:47,4599.4
2024-03-28 09:18:48,4598.7
2024-03-28 09:18:49,4598.7
2024-03-28 09:18:50,4597.95
2024-03-28 09:18:51,4599.4
2024-03-28 09:18:52,4601.0
2024-03-28 09:18:53,4600.45
2024-03-28 09:18:54,4600.45
2024-03-28 09:18:55,4603.95
2024-03-28 09:18:56,4603.95
2024-03-28 09:18:57,4603.95
2024-03-28 09:18:58,4604.0
2024-03-28 09:18:59,4604.95
2024-03-28 09:19:00,4602.7
2024-03-28 09:19:01,4604.9
2024-03-28 09:19:02,4604.95
2024-03-28 09:19:03,4605.0
2024-03-28 09:19:04,4602.1
2024-03-28 09:19:05,4603.95
2024-03-28 09:19:06,4604.85
2024-03-28 09:19:07,4604.85
2024-03-28 09:19:08,4603.15
2024-03-28 09:19:09,4603.45
2024-03-28 09:19:10,4601.35
2024-03-28 09:19:11,4604.6
2024-03-28 09:19:12,4602.75
2024-03-28 09:19:13,4602.75
2024-03-28 09:19:14,4604.45
2024-03-28 09:19:15,4602.0
2024-03-28 09:19:16,4603.4
2024-03-28 09:19:17,4601.75
2024-03-28 09:19:18,4601.65
2024-03-28 09:19:19,4603.9
2024-03-28 09:19:20,4604.3
2024-03-28 09:19:21,4604.4
2024-03-28 09:19:22,4603.5
2024-03-28 09:19:23,4602.2
2024-03-28 09:19:24,4604.25
2024-03-28 09:19:25,4601.75
2024-03-28 09:19:26,4601.8
2024-03-28 09:19:27,4601.8
2024-03-28 09:19:28,4601.6
2024-03-28 09:19:29,4601.45
2024-03-28 09:19:30,4600.15
2024-03-28 09:19:31,4602.95
2024-03-28 09:19:32,4601.65
2024-03-28 09:19:33,4601.75
2024-03-28 09:19:34,4601.8
2024-03-28 09:19:35,4601.0
2024-03-28 09:19:36,4602.95
2024-03-28 09:19:37,4601.05
2024-03-28 09:19:38,4600.8
2024-03-28 09:19:39,4603.25
2024-03-28 09:19:40,4600.55
2024-03-28 09:19:41,4600.55
2024-03-28 09:19:42,4600.55
2024-03-28 09:19:43,4602.6
2024-03-28 09:19:45,4603.85
2024-03-28 09:19:46,4603.8
2024-03-28 09:19:47,4603.8
2024-03-28 09:19:48,4601.75
2024-03-28 09:19:49,4601.6
2024-03-28 09:19:50,4600.85
2024-03-28 09:19:51,4602.95
2024-03-28 09:19:52,4600.9
2024-03-28 09:19:53,4603.15
2024-03-28 09:19:54,4603.15
2024-03-28 09:19:55,4602.75
2024-03-28 09:19:56,4600.0
2024-03-28 09:19:57,4600.85
2024-03-28 09:19:58,4600.85
2024-03-28 09:19:59,4600.9
2024-03-28 09:20:00,4601.1
2024-03-28 09:20:01,4603.4
2024-03-28 09:20:02,4600.95
2024-03-28 09:20:03,4601.75
2024-03-28 09:20:04,4602.65
2024-03-28 09:20:05,4600.95
2024-03-28 09:20:06,4600.95
2024-03-28 09:20:07,4602.55
2024-03-28 09:20:08,4600.9
2024-03-28 09:20:09,4600.9
2024-03-28 09:20:10,4602.45
2024-03-28 09:20:11,4603.0
2024-03-28 09:20:12,4603.0
2024-03-28 09:20:13,4603.0
2024-03-28 09:20:14,4601.6
2024-03-28 09:20:15,4601.8
2024-03-28 09:20:16,4601.75
2024-03-28 09:20:17,4601.75
2024-03-28 09:20:18,4602.7
2024-03-28 09:20:19,4603.0
2024-03-28 09:20:20,4602.75
2024-03-28 09:20:21,4602.75
2024-03-28 09:20:22,4602.75
2024-03-28 09:20:23,4602.7
2024-03-28 09:20:24,4602.95
2024-03-28 09:20:25,4603.0
2024-03-28 09:20:26,4603.0
2024-03-28 09:20:27,4601.5
2024-03-28 09:20:28,4602.95
2024-03-28 09:20:29,4601.8
2024-03-28 09:20:30,4601.7
2024-03-28 09:20:31,4601.7
2024-03-28 09:20:32,4601.7
2024-03-28 09:20:33,4602.95
2024-03-28 09:20:34,4602.95
2024-03-28 09:20:35,4603.0
2024-03-28 09:20:36,4601.3
2024-03-28 09:20:37,4601.3
2024-03-28 09:20:38,4602.85
2024-03-28 09:20:39,4601.15
2024-03-28 09:20:40,4603.75
2024-03-28 09:20:41,4602.35
2024-03-28 09:21:17,4603.95
2024-03-28 09:21:23,4604.5
2024-03-28 09:21:29,4604.3
2024-03-28 09:21:36,4605.0
2024-03-28 09:21:42,4605.7
2024-03-28 09:22:15,4602.05
2024-03-28 09:22:22,4601.5
2024-03-28 09:22:28,4603.2
2024-03-28 09:22:34,4603.2
2024-03-28 09:22:41,4602.4
2024-03-28 09:23:13,4597.0
2024-03-28 09:23:14,4596.6
2024-03-28 09:23:15,4595.0
2024-03-28 09:23:16,4595.8
2024-03-28 09:23:17,4595.6
2024-03-28 09:23:18,4596.15
2024-03-28 09:23:19,4597.45
2024-03-28 09:23:20,4596.05
2024-03-28 09:23:21,4597.0
2024-03-28 09:23:22,4596.0
2024-03-28 09:23:23,4597.0
2024-03-28 09:23:24,4597.0
2024-03-28 09:23:25,4597.7
2024-03-28 09:23:26,4597.7
2024-03-28 09:23:27,4595.8
2024-03-28 09:23:28,4596.6
2024-03-28 09:23:29,4596.6
2024-03-28 09:23:30,4596.45
2024-03-28 09:23:31,4594.45
2024-03-28 09:23:32,4594.4
2024-03-28 09:23:33,4594.1
2024-03-28 09:23:34,4594.1
2024-03-28 09:23:35,4595.2
2024-03-28 09:23:36,4596.45
2024-03-28 09:23:37,4594.75
2024-03-28 09:23:38,4594.65
2024-03-28 09:23:39,4594.7
2024-03-28 09:23:40,4594.1
2024-03-28 09:23:41,4594.0
2024-03-28 09:23:42,4594.3
2024-03-28 09:24:13,4594.65
2024-03-28 09:24:14,4597.95
2024-03-28 09:24:15,4597.8
2024-03-28 09:24:16,4597.8
2024-03-28 09:24:17,4595.65
2024-03-28 09:24:18,4597.8
2024-03-28 09:24:19,4597.8
2024-03-28 09:24:20,4597.8
2024-03-28 09:24:21,4597.8
2024-03-28 09:24:22,4595.95
2024-03-28 09:24:23,4595.75
2024-03-28 09:24:24,4597.8
2024-03-28 09:24:25,4596.0
2024-03-28 09:24:26,4598.7
2024-03-28 09:24:27,4597.8
2024-03-28 09:24:28,4598.5
2024-03-28 09:24:29,4597.15
2024-03-28 09:24:30,4596.15
2024-03-28 09:24:31,4596.15
2024-03-28 09:24:32,4598.75
2024-03-28 09:24:33,4596.1
2024-03-28 09:24:34,4597.35
2024-03-28 09:24:35,4596.1
2024-03-28 09:24:36,4596.1
2024-03-28 09:24:37,4595.85
2024-03-28 09:24:38,4596.7
2024-03-28 09:24:39,4594.3
2024-03-28 09:24:40,4596.7
2024-03-28 09:24:41,4595.55
2024-03-28 09:25:13,4593.35
2024-03-28 09:25:14,4593.35
2024-03-28 09:25:15,4592.7
2024-03-28 09:25:16,4593.55
2024-03-28 09:25:17,4593.55
2024-03-28 09:25:18,4594.5
2024-03-28 09:25:19,4593.95
2024-03-28 09:25:20,4594.0
2024-03-28 09:25:21,4592.85
2024-03-28 09:25:22,4594.0
2024-03-28 09:25:23,4592.85
2024-03-28 09:25:24,4592.05
2024-03-28 09:25:25,4592.05
2024-03-28 09:25:26,4592.05
2024-03-28 09:25:27,4593.75
2024-03-28 09:25:28,4593.95
2024-03-28 09:25:29,4593.95
2024-03-28 09:25:30,4593.95
2024-03-28 09:25:31,4592.05
2024-03-28 09:25:32,4592.05
2024-03-28 09:25:33,4592.05
2024-03-28 09:25:34,4593.8
2024-03-28 09:25:35,4593.9
2024-03-28 09:25:36,4592.0
2024-03-28 09:25:37,4592.0
2024-03-28 09:25:38,4591.7
2024-03-28 09:25:39,4591.7
2024-03-28 09:25:40,4593.5
2024-03-28 09:25:41,4593.5
2024-03-28 09:25:42,4591.8
2024-03-28 09:25:43,4593.6
2024-03-28 09:25:44,4593.6
2024-03-28 09:25:45,4593.9
2024-03-28 09:25:46,4591.7
2024-03-28 09:25:47,4593.6
2024-03-28 09:25:48,4593.6
2024-03-28 09:25:49,4593.6
2024-03-28 09:25:50,4593.6
2024-03-28 09:25:51,4593.6
2024-03-28 09:25:52,4591.85
2024-03-28 09:25:53,4593.6
2024-03-28 09:25:54,4591.6
2024-03-28 09:25:55,4591.3
2024-03-28 09:25:56,4591.55
2024-03-28 09:25:57,4592.7
2024-03-28 09:25:58,4592.7
2024-03-28 09:25:59,4592.7
2024-03-28 09:26:00,4592.95
2024-03-28 09:26:01,4591.55
2024-03-28 09:26:02,4592.95
2024-03-28 09:26:03,4593.0
2024-03-28 09:26:04,4594.0
2024-03-28 09:26:05,4593.95
2024-03-28 09:26:06,4593.95
2024-03-28 09:26:07,4592.1
2024-03-28 09:26:08,4592.1
2024-03-28 09:26:09,4594.0
2024-03-28 09:26:10,4594.0
2024-03-28 09:26:11,4594.0
2024-03-28 09:26:12,4594.0
2024-03-28 09:26:13,4594.0
2024-03-28 09:26:14,4594.0
2024-03-28 09:26:15,4592.75
2024-03-28 09:26:16,4593.85
2024-03-28 09:26:17,4593.9
2024-03-28 09:26:18,4593.85
2024-03-28 09:26:19,4592.75
2024-03-28 09:26:20,4592.75
2024-03-28 09:26:21,4592.75
2024-03-28 09:26:22,4592.75
2024-03-28 09:26:23,4592.75
2024-03-28 09:26:24,4593.9
2024-03-28 09:26:25,4593.9
2024-03-28 09:26:26,4594.05
2024-03-28 09:26:27,4594.0
2024-03-28 09:26:28,4597.0
2024-03-28 09:26:29,4595.85
2024-03-28 09:26:30,4595.9
2024-03-28 09:26:31,4597.0
2024-03-28 09:26:32,4595.9
2024-03-28 09:26:33,4595.85
2024-03-28 09:26:34,4597.0
2024-03-28 09:26:35,4597.0
2024-03-28 09:26:36,4597.0
2024-03-28 09:26:37,4595.85
2024-03-28 09:26:38,4595.8
2024-03-28 09:26:39,4595.8
2024-03-28 09:26:40,4597.0
2024-03-28 09:26:41,4596.45
2024-03-28 09:27:13,4600.55
2024-03-28 09:27:14,4600.55
2024-03-28 09:27:15,4600.55
2024-03-28 09:27:16,4599.8
2024-03-28 09:27:17,4600.5
2024-03-28 09:27:18,4600.5
2024-03-28 09:27:19,4600.55
2024-03-28 09:27:20,4600.55
2024-03-28 09:27:21,4600.55
2024-03-28 09:27:22,4599.85
2024-03-28 09:27:23,4599.85
2024-03-28 09:27:24,4600.55
2024-03-28 09:27:25,4600.55
2024-03-28 09:27:26,4601.6
2024-03-28 09:27:27,4599.9
2024-03-28 09:27:28,4601.6
2024-03-28 09:27:29,4600.7
2024-03-28 09:27:30,4601.75
2024-03-28 09:27:31,4601.65
2024-03-28 09:27:32,4600.1
2024-03-28 09:27:33,4601.65
2024-03-28 09:27:34,4601.65
2024-03-28 09:27:35,4600.0
2024-03-28 09:27:36,4599.6
2024-03-28 09:27:37,4600.5
2024-03-28 09:27:38,4600.75
2024-03-28 09:27:39,4600.75
2024-03-28 09:27:40,4600.75
2024-03-28 09:27:41,4600.0
2024-03-28 09:27:42,4599.45
2024-03-28 09:28:13,4598.15
2024-03-28 09:28:14,4598.95
2024-03-28 09:28:15,4599.0
2024-03-28 09:28:16,4598.9
2024-03-28 09:28:17,4598.9
2024-03-28 09:28:18,4598.15
2024-03-28 09:28:19,4599.0
2024-03-28 09:28:20,4599.0
2024-03-28 09:28:21,4598.4
2024-03-28 09:28:22,4597.1
2024-03-28 09:28:23,4598.7
2024-03-28 09:28:24,4599.0
2024-03-28 09:28:25,4599.0
2024-03-28 09:28:26,4599.8
2024-03-28 09:28:27,4599.8
2024-03-28 09:28:28,4598.7
2024-03-28 09:28:29,4597.3
2024-03-28 09:28:30,4598.9
2024-03-28 09:28:31,4598.9
2024-03-28 09:28:32,4598.9
2024-03-28 09:28:33,4598.9
2024-03-28 09:28:34,4598.9
2024-03-28 09:28:35,4598.4
2024-03-28 09:28:36,4598.9
2024-03-28 09:28:37,4598.35
2024-03-28 09:28:38,4598.35
2024-03-28 09:28:39,4598.3
2024-03-28 09:28:40,4598.3
2024-03-28 09:28:41,4598.35
2024-03-28 09:28:42,4598.9
2024-03-28 09:28:43,4598.9
2024-03-28 09:28:44,4598.9
2024-03-28 09:28:45,4598.9
2024-03-28 09:28:46,4598.9
2024-03-28 09:28:47,4598.95
2024-03-28 09:28:48,4598.95
2024-03-28 09:28:49,4598.2
2024-03-28 09:28:50,4598.2
2024-03-28 09:28:51,4599.0
2024-03-28 09:28:52,4599.0
2024-03-28 09:28:53,4598.8
2024-03-28 09:28:54,4598.85
2024-03-28 09:28:55,4598.85
2024-03-28 09:28:56,4599.0
2024-03-28 09:28:57,4599.0
2024-03-28 09:28:58,4599.0
2024-03-28 09:28:59,4599.0
2024-03-28 09:29:00,4599.0
2024-03-28 09:29:01,4599.0
2024-03-28 09:29:02,4599.0
2024-03-28 09:29:03,4599.05
2024-03-28 09:29:05,4600.0
2024-03-28 09:29:06,4601.8
2024-03-28 09:29:07,4601.8
2024-03-28 09:29:08,4601.8
2024-03-28 09:29:09,4601.8
2024-03-28 09:29:10,4601.8
2024-03-28 09:29:11,4601.8
2024-03-28 09:29:12,4601.8
2024-03-28 09:29:43,4602.0
2024-03-28 09:29:44,4601.35
2024-03-28 09:29:45,4601.35
2024-03-28 09:29:46,4601.35
2024-03-28 09:29:47,4601.45
2024-03-28 09:29:48,4602.0
2024-03-28 09:29:50,4602.05
2024-03-28 09:29:51,4601.8
2024-03-28 09:29:52,4602.1
2024-03-28 09:29:53,4603.4
2024-03-28 09:29:54,4603.35
2024-03-28 09:29:55,4603.35
2024-03-28 09:29:56,4603.45
2024-03-28 09:29:57,4602.6
2024-03-28 09:29:58,4603.45
2024-03-28 09:29:59,4602.4
2024-03-28 09:30:00,4603.45
2024-03-28 09:30:01,4603.1
2024-03-28 09:30:02,4603.0
2024-03-28 09:30:03,4603.45
2024-03-28 09:30:04,4603.45
2024-03-28 09:30:05,4603.8
2024-03-28 09:30:06,4603.65
2024-03-28 09:30:07,4602.5
2024-03-28 09:30:08,4602.5
2024-03-28 09:30:09,4602.35
2024-03-28 09:30:10,4603.25
2024-03-28 09:30:11,4603.65
2024-03-28 09:30:12,4603.1
2024-03-28 09:30:13,4603.15
2024-03-28 09:30:14,4603.0
2024-03-28 09:30:15,4604.25
2024-03-28 09:30:16,4605.0
2024-03-28 09:30:17,4603.4
2024-03-28 09:30:18,4603.75
2024-03-28 09:30:19,4602.95
2024-03-28 09:30:20,4603.7
2024-03-28 09:30:21,4604.5
2024-03-28 09:30:22,4604.5
2024-03-28 09:30:23,4602.9
2024-03-28 09:30:24,4604.3
2024-03-28 09:30:25,4604.5
2024-03-28 09:30:26,4604.5
2024-03-28 09:30:27,4604.5
2024-03-28 09:30:28,4604.5
2024-03-28 09:30:29,4604.5
2024-03-28 09:30:30,4604.5
2024-03-28 09:30:31,4604.5
2024-03-28 09:30:32,4604.5
2024-03-28 09:30:33,4604.5
2024-03-28 09:30:34,4604.5
2024-03-28 09:30:35,4604.5
2024-03-28 09:30:36,4604.1
2024-03-28 09:30:37,4604.15
2024-03-28 09:30:38,4604.5
2024-03-28 09:30:40,4605.0
2024-03-28 09:30:41,4604.8
2024-03-28 09:31:13,4608.15
2024-03-28 09:31:14,4609.9
2024-03-28 09:31:16,4608.1
2024-03-28 09:31:17,4609.25
2024-03-28 09:31:18,4608.15
2024-03-28 09:31:19,4609.85
2024-03-28 09:31:21,4609.85
2024-03-28 09:31:22,4609.25
2024-03-28 09:31:23,4609.85
2024-03-28 09:31:24,4609.25
2024-03-28 09:31:25,4609.25
2024-03-28 09:31:26,4609.85
2024-03-28 09:31:27,4609.85
2024-03-28 09:31:28,4609.85
2024-03-28 09:31:29,4608.45
2024-03-28 09:31:30,4609.85
2024-03-28 09:31:31,4610.55
2024-03-28 09:31:32,4610.5
2024-03-28 09:31:33,4608.35
2024-03-28 09:31:34,4609.85
2024-03-28 09:31:35,4610.15
2024-03-28 09:31:36,4610.15
2024-03-28 09:31:37,4610.0
2024-03-28 09:31:38,4608.45
2024-03-28 09:31:39,4610.1
2024-03-28 09:31:40,4608.7
2024-03-28 09:31:41,4608.7
2024-03-28 09:31:42,4608.75
2024-03-28 09:32:12,4611.45
2024-03-28 09:32:13,4611.65
2024-03-28 09:32:14,4610.65
2024-03-28 09:32:15,4610.65
2024-03-28 09:32:16,4611.8
2024-03-28 09:32:17,4611.8
2024-03-28 09:32:18,4612.45
2024-03-28 09:32:19,4616.7
2024-03-28 09:32:20,4615.25
2024-03-28 09:32:21,4615.25
2024-03-28 09:32:22,4615.95
2024-03-28 09:32:24,4616.35
2024-03-28 09:32:25,4616.35
2024-03-28 09:32:26,4615.95
2024-03-28 09:32:28,4615.0
2024-03-28 09:32:29,4616.75
2024-03-28 09:32:30,4615.0
2024-03-28 09:32:32,4617.4
2024-03-28 09:32:33,4616.35
2024-03-28 09:32:34,4617.0
2024-03-28 09:32:35,4617.0
2024-03-28 09:32:36,4617.0
2024-03-28 09:32:37,4617.45
2024-03-28 09:32:38,4617.45
2024-03-28 09:32:39,4616.0
2024-03-28 09:32:41,4616.25
2024-03-28 09:32:42,4617.55
2024-03-28 09:33:13,4617.25
2024-03-28 09:33:14,4617.25
2024-03-28 09:33:15,4617.15
2024-03-28 09:33:16,4617.3
2024-03-28 09:33:17,4617.25
2024-03-28 09:33:18,4617.3
2024-03-28 09:33:19,4617.3
2024-03-28 09:33:20,4617.3
2024-03-28 09:33:21,4617.3
2024-03-28 09:33:22,4617.25
2024-03-28 09:33:23,4617.3
2024-03-28 09:33:24,4617.2
2024-03-28 09:33:25,4617.2
2024-03-28 09:33:26,4617.25
2024-03-28 09:33:27,4617.25
2024-03-28 09:33:28,4617.2
2024-03-28 09:33:29,4617.3
2024-03-28 09:33:30,4617.35
2024-03-28 09:33:31,4617.35
2024-03-28 09:33:32,4617.8
2024-03-28 09:33:33,4617.2
2024-03-28 09:33:34,4617.2
2024-03-28 09:33:35,4617.15
2024-03-28 09:33:36,4617.15
2024-03-28 09:33:37,4617.2
2024-03-28 09:33:38,4617.2
2024-03-28 09:33:39,4617.2
2024-03-28 09:33:40,4618.2
2024-03-28 09:33:41,4617.75
2024-03-28 09:34:13,4615.35
2024-03-28 09:34:14,4617.3
2024-03-28 09:34:15,4617.35
2024-03-28 09:34:16,4615.2
2024-03-28 09:34:17,4615.2
2024-03-28 09:34:18,4617.2
2024-03-28 09:34:19,4617.35
2024-03-28 09:34:20,4617.35
2024-03-28 09:34:21,4615.2
2024-03-28 09:34:23,4614.95
2024-03-28 09:34:24,4614.1
2024-03-28 09:34:25,4615.0
2024-03-28 09:34:26,4615.65
2024-03-28 09:34:27,4615.95
2024-03-28 09:34:28,4617.15
2024-03-28 09:34:29,4617.2
2024-03-28 09:34:30,4616.1
2024-03-28 09:34:31,4616.85
2024-03-28 09:34:32,4617.15
2024-03-28 09:34:33,4617.15
2024-03-28 09:34:34,4617.15
2024-03-28 09:34:35,4617.05
2024-03-28 09:34:36,4615.15
2024-03-28 09:34:37,4617.0
2024-03-28 09:34:38,4617.15
2024-03-28 09:34:39,4615.6
2024-03-28 09:34:40,4617.0
2024-03-28 09:34:41,4616.35
2024-03-28 09:35:13,4619.1
2024-03-28 09:35:14,4619.1
2024-03-28 09:35:15,4619.1
2024-03-28 09:35:16,4618.0
2024-03-28 09:35:17,4618.0
2024-03-28 09:35:18,4619.1
2024-03-28 09:35:19,4619.15
2024-03-28 09:35:20,4619.15
2024-03-28 09:35:21,4619.15
2024-03-28 09:35:22,4621.6
2024-03-28 09:35:23,4621.65
2024-03-28 09:35:24,4621.7
2024-03-28 09:35:25,4622.0
2024-03-28 09:35:26,4622.0
2024-03-28 09:35:27,4622.0
2024-03-28 09:35:28,4622.4
2024-03-28 09:35:29,4623.55
2024-03-28 09:35:30,4623.55
2024-03-28 09:35:31,4623.55
2024-03-28 09:35:32,4623.55
2024-03-28 09:35:33,4622.65
2024-03-28 09:35:34,4624.75
2024-03-28 09:35:35,4622.15
2024-03-28 09:35:36,4624.45
2024-03-28 09:35:37,4624.45
2024-03-28 09:35:38,4624.5
2024-03-28 09:35:39,4624.45
2024-03-28 09:35:40,4624.5
2024-03-28 09:35:41,4625.5
2024-03-28 09:36:13,4625.95
2024-03-28 09:36:14,4626.1
2024-03-28 09:36:15,4625.75
2024-03-28 09:36:16,4625.7
2024-03-28 09:36:17,4626.1
2024-03-28 09:36:18,4623.55
2024-03-28 09:36:19,4622.2
2024-03-28 09:36:20,4622.55
2024-03-28 09:36:21,4623.95
2024-03-28 09:36:22,4624.05
2024-03-28 09:36:23,4624.05
2024-03-28 09:36:24,4624.05
2024-03-28 09:36:25,4624.05
2024-03-28 09:36:26,4622.75
2024-03-28 09:36:27,4622.75
2024-03-28 09:36:28,4622.55
2024-03-28 09:36:29,4622.55
2024-03-28 09:36:30,4622.55
2024-03-28 09:36:31,4622.55
2024-03-28 09:36:32,4622.55
2024-03-28 09:36:33,4622.55
2024-03-28 09:36:34,4620.9
2024-03-28 09:36:35,4622.55
2024-03-28 09:36:36,4621.1
2024-03-28 09:36:37,4622.55
2024-03-28 09:36:38,4622.5
2024-03-28 09:36:39,4620.8
2024-03-28 09:36:40,4623.85
2024-03-28 09:36:41,4620.8
2024-03-28 09:36:42,4620.8
2024-03-28 09:36:43,4625.3
2024-03-28 09:36:44,4625.35
2024-03-28 09:36:45,4622.85
2024-03-28 09:36:46,4622.8
2024-03-28 09:36:47,4622.8
2024-03-28 09:36:48,4623.85
2024-03-28 09:36:49,4622.8
2024-03-28 09:36:50,4622.75
2024-03-28 09:36:51,4622.9
2024-03-28 09:36:52,4622.7
2024-03-28 09:36:53,4622.9
2024-03-28 09:36:54,4622.9
2024-03-28 09:36:55,4622.9
2024-03-28 09:36:56,4623.85
2024-03-28 09:36:57,4623.85
2024-03-28 09:36:58,4623.85
2024-03-28 09:36:59,4623.85
2024-03-28 09:37:00,4623.85
2024-03-28 09:37:01,4623.85
2024-03-28 09:37:02,4623.05
2024-03-28 09:37:03,4623.85
