,datetime,symbol,open,high,low,close,volume,change (%),last day change (%),rsi_14,stoch_oscillator,cci,adx,awesome_oscillator,momentum,macd,macd_signal,macd_diff,stoch_rsi_fast,williams_r,bull_bear_power,ultimate_oscillator,ema_10,ema_20,ema_30,ema_50,ema_100,ema_200,sma_10,sma_20,sma_30,sma_50,sma_100,sma_200,ichimoku_base_line,vwma_20
0,2010-01-05,NSE:GODREJPROP,255.5,293.399995,251.074995,268.625,17414962.0,,,,,,0.0,,,,,,,,42.32499999999999,,268.625,268.625,268.625,268.625,268.625,268.625,,,,,,,,
1,2010-01-06,NSE:GODREJPROP,268.5,273.29999,262.274995,263.600005,2340640.0,-1.8706356444858037,,,,,0.0,,,,,,,,11.02499499999999,,267.71136454545456,268.14642904761905,268.3008067741936,268.42794137254907,268.52549514851484,268.5750000497512,,,,,,,,
2,2010-01-07,NSE:GODREJPROP,264.5,271.95001,263.0,268.45001,1646844.0,1.8399108148727121,-1.8706356444858037,,,,0.0,,,,,,,,8.95001000000002,,267.84566371900826,268.1753415192744,268.3104327887618,268.4288068089197,268.5240003930987,268.57375636766415,,,,,,,,
3,2010-01-08,NSE:GODREJPROP,266.5,269.125,258.57501,260.149995,471042.0,-3.0918289032658373,1.8399108148727121,,,,0.0,,,,,,,,10.54998999999998,,266.4464512246431,267.41102280315306,267.78395293142233,268.1041475222954,268.35817850412644,268.4899378465929,,,,,,,,
4,2010-01-11,NSE:GODREJPROP,263.42499,264.725005,255.0,260.149995,541328.0,0.0,-3.0918289032658373,,,,0.0,,,,,,,,9.72500500000001,,265.3016410019807,266.7194963457099,267.2914395164919,267.7922199724015,268.19564021691605,268.4069533406567,,,,,,,,
5,2010-01-12,NSE:GODREJPROP,260.25,262.225005,254.600005,255.524995,355210.0,-1.7778205223490395,0.0,,,,0.0,-4.8766886924150805,,,,,,,7.625,,263.52406900162055,265.6533533604042,266.532314063815,267.311152326425,267.94473635123455,268.2787746506999,,,,,,,,
6,2010-01-13,NSE:GODREJPROP,255.524995,262.225005,251.25,258.82501,428214.0,1.2914646569115598,-1.7778205223490395,,,,0.0,-1.8114548214822643,,,,,,,10.97500500000001,,262.66969463768953,265.0030349451276,266.0350686403431,266.9783624312711,267.76414771061604,268.18470734074276,,,,,,,,
7,2010-01-14,NSE:GODREJPROP,261.0,261.850005,255.0,256.850005,143114.0,-0.7630657485534377,1.2914646569115598,,,,0.0,-4.321104327766652,,,,,,,6.85000500000001,,261.6115692490187,264.2265559027345,265.44248388935324,266.58117194377024,267.548026072782,268.0719242328747,,,,,,,,
8,2010-01-15,NSE:GODREJPROP,256.0,258.5,254.850005,255.100005,151508.0,-0.6813315031860716,-0.7630657485534377,,,,0.0,-1.9411839696556517,,,,,,,3.64999499999999,,260.42764847646987,263.35736057866455,264.77522718681433,266.1309301028381,267.30153060599423,267.942850409662,,,,,,,,
9,2010-01-18,NSE:GODREJPROP,255.100005,257.899995,253.0,255.149995,108248.0,0.019596236385796925,-0.6813315031860716,,,,0.0,-1.921968132269232,,,,,,,4.89999499999999,,259.4680751171117,262.5757067140298,264.1542444650844,265.70030519684445,267.06090613854883,267.81555831603356,260.2425015,,,,,,,
10,2010-01-19,NSE:GODREJPROP,252.5,264.20001,252.5,256.225005,240834.0,0.4213247192107608,0.019596236385796925,,,,0.0,0.27394971673906904,-4.616098650535129,,,,,,11.70001000000002,,258.87842600490956,261.9708779793603,263.6426806286274,265.32872479696823,266.8463338387756,267.70022942731686,259.002502,,,,,,,
11,2010-01-20,NSE:GODREJPROP,257.225005,261.0,255.0,255.975005,148550.0,-0.09757049277840779,0.4213247192107608,,,,0.0,-1.101131996479015,-2.8926403093201762,,,,,,6.0,,258.35053127674416,261.39984245751646,263.1479918783933,264.96191225591065,266.63106000038397,267.5835605275426,258.240002,,,,,,,
12,2010-01-21,NSE:GODREJPROP,255.0,257.475005,249.75,250.449995,172956.0,-2.158417772078961,-0.09757049277840779,,,,0.0,-2.4917305335462263,-6.705164585391529,,,,,,7.72500500000001,,256.91407013551793,260.3569998425149,262.3287662733357,264.3928174615612,266.3106428716635,267.4130772884626,256.44000050000005,,,,,,,
13,2010-01-22,NSE:GODREJPROP,245.0,260.975005,245.0,246.975005,239316.0,-1.3874985303952556,-2.158417772078961,20.130427171290137,4.080589264523706,,0.0,-3.1850254177768442,-5.064382184593154,,,,,-95.91941073547629,15.97500500000001,,255.10696738360556,259.0825241432277,261.3382010298947,263.7097659924804,265.92775895341276,267.2097133850948,255.1225015,,,,,,,
14,2010-01-25,NSE:GODREJPROP,247.5,252.5,244.0,244.75,261044.0,-0.9009029071585646,-1.3874985303952556,18.36207084435752,2.5597278360845874,,0.0,-4.0760318259069495,-5.919659925421098,,,,,-97.44027216391541,8.5,,253.22388240476818,257.7175218438727,260.267994511837,262.9662457574812,265.5083973899789,266.9862336499197,253.58250200000003,,,,,,,
15,2010-01-27,NSE:GODREJPROP,243.675005,249.0,225.175005,240.475005,132260.0,-1.7466782431052053,-0.9009029071585646,15.53785900522422,32.709777369345026,,0.0,-6.14694104503969,-5.889830855881625,,,,0.0,-67.29022263065498,23.824995,,250.90590469481032,256.0753773825515,258.9910274465572,262.08423631601136,265.01268664958326,266.72244033002005,252.07750300000004,,,,,,,
16,2010-01-28,NSE:GODREJPROP,242.5,246.0,240.975005,242.199995,136342.0,0.7173261104620794,-1.7466782431052053,20.829320463803853,38.73718301901969,,0.0,-5.381388702385222,-6.423264506007367,,,,100.00000000000001,-61.26281698098032,5.02499499999999,,249.3230120230266,254.75391239373707,257.9077350306503,261.304462146756,264.5609501812747,266.4784358988756,250.41500150000002,,,,,,,
17,2010-01-29,NSE:GODREJPROP,242.199995,242.199995,230.699995,237.975005,62356.0,-1.7444220013299303,0.7173261104620794,17.875433215232988,32.36409608091026,,0.0,-4.981030245179278,-7.3486469272212,,,,44.17634387601179,-67.63590391908974,11.5,,247.25973801883993,253.15592121338116,256.62175244802773,260.38958147433425,264.03449582124944,266.1948196710261,248.52750149999997,,,,,,,
18,2010-02-01,NSE:GODREJPROP,239.0,244.5,237.975005,242.725005,56532.0,1.9960079420945909,-1.7444220013299303,29.909929489555083,44.97116656359173,,0.0,-1.7208219107030691,-4.851038713229347,,,,100.00000000000001,-55.02883343640827,6.52499499999999,,246.43524110632356,252.16250062163058,255.7251880965421,259.6968529851447,263.61252570597713,265.96128917678703,247.29000150000002,,,,,,,
19,2010-02-02,NSE:GODREJPROP,245.0,247.5,240.0,240.050005,34248.0,-1.1020702214013802,1.9960079420945909,27.468704212430694,38.116587044639694,-97.02783911463746,0.0,-1.92032482124617,-5.9180835962783345,,,,79.71476976287565,-61.883412955360306,7.5,,245.27428908699198,251.00892961004672,254.71388596128133,258.92638835827626,263.14594113754197,265.703465453635,245.78000250000005,253.011252,,,,,,268.0415920705269
20,2010-02-03,NSE:GODREJPROP,243.425005,243.5,238.149995,240.199995,30234.0,0.06248281477853021,-1.1020702214013802,27.82442229263566,38.50093036503133,-100.51586191672486,0.0,-0.11436115782594904,-6.254272489915653,,,,14.571292683974644,-61.49906963496868,5.35000500000001,,244.35169016208434,249.97950726623276,253.7775058992632,258.192019991285,262.6915659665015,265.44969957847445,244.1775015,251.59000175,,,,,,261.1682762871205
