,datetime,symbol,open,high,low,close,volume,change (%),last day change (%),rsi_14,stoch_oscillator,cci,adx,awesome_oscillator,momentum,macd,macd_signal,macd_diff,stoch_rsi_fast,williams_r,bull_bear_power,ultimate_oscillator,ema_10,ema_20,ema_30,ema_50,ema_100,ema_200,sma_10,sma_20,sma_30,sma_50,sma_100,sma_200,ichimoku_base_line,vwma_20
0,2015-09-09,NSE:NAVKARCORP,152.0,169.45,152.0,167.95,26761100.0,,,,,,0.0,,,,,,,,17.44999999999999,,167.95,167.95,167.95,167.95,167.95,167.95,,,,,,,,
1,2015-09-10,NSE:NAVKARCORP,162.8,165.39999,158.35001,163.39999,2071594.0,-2.709145579041373,,,,,0.0,,,,,,,,7.049980000000005,,167.12272545454545,167.51666571428572,167.65645096774193,167.7715682352941,167.8599007920792,167.9047262686567,,,,,,,,
2,2015-09-11,NSE:NAVKARCORP,165.5,167.89999,161.5,162.89999,1162912.0,-0.30599757074648537,-2.709145579041373,,,,0.0,,,,,,,,6.3999900000000025,,166.35495537190081,167.07698231292517,167.34958251821018,167.58052595155706,167.7616847367905,167.85492789782433,,,,,,,,
3,2015-09-14,NSE:NAVKARCORP,163.45,171.8,160.55,164.89999,1628219.0,1.227747159468825,-0.30599757074648537,,,,0.0,,,,,,,,11.25,,166.0904162133734,166.8696497116942,167.1915442912289,167.47540689463327,167.70501751427977,167.8255255306818,,,,,,,,
4,2015-09-15,NSE:NAVKARCORP,165.0,167.85001,162.3,163.25,356928.0,-1.0006004245361098,1.227747159468825,,,,0.0,,,,,,,,5.550009999999986,,165.57397690185095,166.5249211677233,166.9372511111496,167.3097046634712,167.61679934568016,167.7799979134611,,,,,,,,
5,2015-09-16,NSE:NAVKARCORP,164.7,166.95,161.8,162.5,332212.0,-0.45941807044410415,-1.0006004245361098,,,,0.0,-3.2450133968442922,,,,,,,5.149999999999977,,165.0150720106053,166.14159534222586,166.65097684591416,167.12108879431545,167.51547658635977,167.72746062078986,,,,,,,,
6,2015-09-18,NSE:NAVKARCORP,163.0,165.89999,162.5,164.2,345656.0,1.046153846153839,-0.45941807044410415,,,,0.0,0.489602233145783,,,,,,,3.3999900000000025,,164.86687709958613,165.9566815001091,166.4928493074681,167.0065362925776,167.4498235846497,167.69236151013524,,,,,,,,
7,2015-09-21,NSE:NAVKARCORP,162.7,165.64999,161.7,162.35001,223947.0,-1.1266686967113222,1.046153846153839,,,,0.0,-0.3376181913823353,,,,,,,3.949990000000014,,164.40926489966137,165.6131889762892,166.2255693521476,166.8239274183589,167.34883717703286,167.63920378366623,,,,,,,,
8,2015-09-22,NSE:NAVKARCORP,162.0,164.35001,155.64999,158.2,233226.0,-2.556211730445849,-1.1266686967113222,,,,0.0,-4.063062708493805,,,,,,,8.700019999999995,,163.28030764517746,164.90717097854736,165.70779068426714,166.48573418626637,167.16767208441834,167.54528135795812,,,,,,,,
9,2015-09-23,NSE:NAVKARCORP,156.95,160.45,156.14999,158.35001,132251.0,0.09482300884956313,-2.556211730445849,,,,0.0,-3.001525267993876,,,,,,,4.300009999999986,,162.38388989150883,164.28267945678093,165.23309515624993,166.1666861789618,166.99306491442988,167.4537861205655,162.799999,,,,,,,
10,2015-09-24,NSE:NAVKARCORP,157.64999,158.5,154.25,155.45,111108.0,-1.8313923693468723,0.09482300884956313,,,,0.0,-4.338461538461545,-7.442691277165824,,,,,,4.25,,161.1231826385072,163.44147188946846,164.60192772681447,165.74642397586527,166.76448937156988,167.33434546264945,161.54999899999999,,,,,,,
11,2015-09-28,NSE:NAVKARCORP,155.0,158.25,153.35001,156.45,132024.0,0.643293663557414,-1.8313923693468723,,,,0.0,-4.719853836784409,-4.2533601134247405,,,,,,4.8999900000000025,,160.2735130678695,162.77561742380482,164.07599690572968,165.3818583297529,166.56024205728136,167.22604351774748,160.855,,,,,,,
12,2015-09-29,NSE:NAVKARCORP,154.0,161.14999,153.0,159.25,161985.0,1.789709172259515,0.643293663557414,,,,0.0,-1.909460923347031,-2.2406324272948095,,,,,,8.149990000000003,,160.0874197828023,162.4398443358234,163.76464226665036,165.14139329721357,166.41548478882035,167.1466799006555,160.49000099999998,,,,,,,
13,2015-09-30,NSE:NAVKARCORP,159.85001,161.7,156.60001,158.55,180456.0,-0.43956043956043245,1.789709172259515,34.695665849004996,33.08080808080812,,0.0,0.22123893805311173,-3.850812847229397,,,,,-66.91919191919187,5.099989999999991,,159.80788891320188,162.0693829705069,163.42821373331807,164.88290728555813,166.2597326147843,167.0611407971664,159.855002,,,,,,,
14,2015-10-01,NSE:NAVKARCORP,158.60001,158.60001,155.10001,156.0,64867.0,-1.6083254493850592,-0.43956043956043245,29.60333969934051,15.957446808510628,,0.0,-1.4840605314770725,-4.44104134762634,,,,,-84.04255319148938,3.5,,159.1155454744379,161.49134649712528,162.94897413762016,164.53455798024214,166.05656959270937,166.95107969470703,159.13000200000002,,,,,,,
15,2015-10-05,NSE:NAVKARCORP,155.2,158.39999,155.2,156.89999,217071.0,0.5769166666666683,-1.6083254493850592,33.32296709174088,20.74462765957447,,0.0,0.9327693792216237,-3.446159999999998,,,,73.04377769765279,-79.25537234042554,3.199990000000014,,158.71271720635826,161.05407444978002,162.55871709648338,164.23516315748756,165.87525118493295,166.85106885197362,158.570001,,,,,,,
