,datetime,symbol,open,high,low,close,volume,change (%),last day change (%),rsi_14,stoch_oscillator,cci,adx,awesome_oscillator,momentum,macd,macd_signal,macd_diff,stoch_rsi_fast,williams_r,bull_bear_power,ultimate_oscillator,ema_10,ema_20,ema_30,ema_50,ema_100,ema_200,sma_10,sma_20,sma_30,sma_50,sma_100,sma_200,ichimoku_base_line,vwma_20
0,2011-03-30,NSE:DHUNINV,69.75,71.900002,69.199997,69.300003,281.0,,,,,,0.0,,,,,,,,2.7000050000000044,,69.300003,69.300003,69.300003,69.300003,69.300003,69.300003,,,,,,,,
1,2011-03-31,NSE:DHUNINV,68.550003,72.400002,68.550003,72.199997,794.0,4.184695345539873,,,,,0.0,,,,,,,,3.849998999999997,,69.82727463636364,69.57619290476191,69.48709938709678,69.41372825490195,69.35742862376239,69.32885866169156,,,,,,,,
2,2011-04-01,NSE:DHUNINV,75.0,79.900002,73.5,76.199997,1905.0,5.540166435186971,4.184695345539873,,,,0.0,,,,,,,,6.400002000000001,,70.98595142975206,70.20703139002268,69.92018955567119,69.67985644098422,69.49292502725224,69.39722819739613,,,,,,,,
3,2011-04-04,NSE:DHUNINV,79.5,84.699997,79.5,83.75,2684.0,9.908140810031796,5.540166435186971,,,,0.0,,,,,,,,5.199996999999996,,73.3066875334335,71.49683792430623,70.81243539078918,70.2316267766319,69.77524334354428,69.54004184717328,,,,,,,,
4,2011-04-05,NSE:DHUNINV,68.0,95.0,68.0,93.550003,4911.0,11.70149611940299,9.908140810031796,,,,0.0,,,,,,,,27.0,,76.98729034553651,73.5971393600866,72.27937523654471,71.1460729030385,70.2460306634741,69.77894693327107,,,,,,,,
5,2011-04-06,NSE:DHUNINV,100.0,103.5,93.5,97.650002,6519.0,4.382681847695928,11.70149611940299,,,,0.0,40.90908769513328,,,,,,,10.0,,80.7441470099844,75.88788818293548,73.91618986644505,72.1854426715468,70.78868356122709,70.0562708642833,,,,,,,,
6,2011-04-07,NSE:DHUNINV,98.5,98.5,88.0,92.650002,2361.0,-5.120327596101841,4.382681847695928,,,,0.0,28.324107825101443,,,,,,,10.5,,82.90884791725998,77.48427997503687,75.12482290731955,72.98797440991751,71.22158095605427,70.28108410941482,,,,,,,,
7,2011-04-11,NSE:DHUNINV,80.0,85.25,77.349998,80.5,2331.0,-13.113871276548922,-5.120327596101841,,,,0.0,5.643048778597726,,,,,,,7.900002000000001,,82.47087556866725,77.77149140598574,75.47160852620216,73.28256364874427,71.40531202623141,70.38276486454502,,,,,,,,
8,2011-04-13,NSE:DHUNINV,84.699997,96.0,84.699997,92.199997,10824.0,14.53415776397515,-13.113871276548922,,,,0.0,10.089548656716413,,,,,,,11.300003000000004,,84.23980673800048,79.14563479589187,76.55085939547945,74.02442378016607,71.81708796630603,70.59985175146497,,,,,,,,
9,2011-04-15,NSE:DHUNINV,95.5,96.0,86.0,86.900002,507.0,-5.74836786599895,14.53415776397515,,,,0.0,-7.10849897033141,,,,,,,10.0,,84.72347860381856,79.88414595818787,77.21854601512594,74.529348416238,72.11575953132969,70.76204230120163,84.49000029999999,,,,,,,
10,2011-04-18,NSE:DHUNINV,94.800003,94.800003,86.0,86.0,1746.0,-1.0356754652318656,-5.74836786599895,,,,0.0,-11.930365347048328,24.09811872591116,,,,,,8.800003000000004,,84.95557340312428,80.46660824788427,77.78509143350492,74.97917789011102,72.39069498615484,70.91366377084142,86.16,,,,,,,
11,2011-04-19,NSE:DHUNINV,83.099998,89.900002,83.0,89.800003,816.0,4.418608139534888,-1.0356754652318656,,,,0.0,-3.076091676716852,24.376740625072337,,,,,,6.900002000000001,,85.8363787843744,81.35550298618101,78.5602470184401,75.5603867179498,72.73543375870622,71.10158754426588,87.92000060000001,,,,,,,
12,2011-04-20,NSE:DHUNINV,77.050003,93.0,77.050003,88.300003,1975.0,-1.670378563350382,4.418608139534888,,,,0.0,9.6894447204969,15.879273591047527,,,,,,15.949996999999996,,86.28431045994269,82.01688393987806,79.18861837208914,76.05997951332431,73.04364305061303,71.27271605626325,89.13000120000001,,,,,,,
13,2011-04-21,NSE:DHUNINV,89.0,89.0,85.099998,87.0,170.0,-1.472257028122642,-1.670378563350382,58.18313655390955,53.521126760563384,,0.0,-5.639910161819199,3.880597014925373,,,,,-46.478873239436616,3.9000020000000006,,86.41443583086219,82.49146642179443,79.69257847711565,76.48899992456649,73.32000655456127,71.42920644376312,89.4550012,,,,,,,
14,2011-04-25,NSE:DHUNINV,89.75,90.0,83.0,90.0,2394.0,3.4482758620689653,-1.472257028122642,61.08478898198895,61.971830985915496,,0.0,3.5673163735945588,-3.7947652444222837,,,,,-38.028169014084504,7.0,,87.06635658888723,83.206564857814,80.35757341407594,77.01884306477957,73.65030345447094,71.61399045924807,89.1000009,,,,,,,
15,2011-04-26,NSE:DHUNINV,86.0,89.900002,86.0,86.800003,1020.0,-3.5555522222222176,3.4482758620689653,56.57523777576886,52.957754929577476,,0.0,0.9302360465116323,-11.111109859475473,,,,0.0,-47.042245070422524,3.9000020000000006,,87.01792866363499,83.54879706183172,80.77321403252266,77.40241796419998,73.91069354448142,71.76509506164362,88.01500100000001,,,,,,,
16,2011-04-27,NSE:DHUNINV,88.0,90.0,83.050003,85.300003,2671.0,-1.728110539351018,-3.5555522222222176,54.5425888996317,48.73240281690142,,0.0,-5.011135690051146,-7.933080238897347,,,,0.0,-51.26759718309858,6.949996999999996,,86.70557854297408,83.7155785797525,81.06526493365023,77.71212718129019,74.13622442478871,71.89977076252279,87.28000109999999,,,,,,,
17,2011-04-28,NSE:DHUNINV,88.0,90.0,78.550003,82.900002,6880.0,-2.8136001355123086,-1.728110539351018,51.3628605001095,41.97183661971831,,0.0,-6.115516213515874,2.98136894409938,,,,0.0,-58.02816338028169,11.449996999999996,,86.01365553516061,83.63790461977608,81.18363506696312,77.91557325261213,74.3097645747929,72.00922579971161,87.52000130000002,,,,,,,
18,2011-04-29,NSE:DHUNINV,88.0,90.5,71.5,73.599998,21519.0,-11.218339898230644,-2.8136001355123086,41.31230435934374,6.562493749999998,,0.0,-15.402301149425288,-20.173535363564056,,,,0.0,-93.43750625,19.0,,83.75662689240413,82.68191351313074,80.69436815941712,77.74633500741167,74.29570979113363,72.02505437881896,85.6600014,,,,,,,
19,2011-05-02,NSE:DHUNINV,76.599998,86.0,64.0,79.75,8993.0,8.355981205325577,-11.218339898230644,48.4903511591535,45.65217391304348,-94.91720034939816,0.0,-11.38888888888889,-8.227850213398154,,,,71.41939907877433,-54.34782608695652,22.0,,83.02814927560337,82.40268365473733,80.63344118139021,77.82491010516023,74.40371553784385,72.10191950937798,84.94500120000001,84.71750075,,,,,,84.11695669758059
20,2011-05-03,NSE:DHUNINV,75.699997,78.800003,66.0,69.25,3224.0,-13.166144200626958,8.355981205325577,39.58771894913612,16.40625,-161.04202110050846,0.0,-20.218896766627996,-19.476744186046513,,,,0.0,-83.59375,12.800003000000004,,80.52303122549367,81.1500471161909,79.89902562130052,77.48863912064415,74.30166176481723,72.07354220082695,83.2700012,84.7150006,,,,,,83.67501107307345
21,2011-05-04,NSE:DHUNINV,69.949997,70.0,61.299999,65.650002,7536.0,-5.198553068592057,-13.166144200626958,37.07446898022842,12.536031339019273,-214.77155593910283,0.0,-23.036342683364268,-26.89309598352686,,,,0.0,-87.46396866098073,8.700001,,77.81884409358572,79.67385234322035,78.97973377476501,77.0243788414032,74.13034176947431,72.00962637793316,80.85500110000001,84.38750085000001,,,,,,82.29224644255892
22,2011-05-05,NSE:DHUNINV,59.0,67.949997,59.0,65.25,1514.0,-0.6092947262971913,-5.198553068592057,36.79495210275113,16.89189189189189,-199.2825686094191,0.0,-21.290713599741533,-26.104192771091984,,,,0.0,-83.10810810810811,8.949996999999996,,75.53359971293376,78.3001521200565,78.09394449897371,76.56263849468152,73.95449341760353,71.94236641397363,78.55000079999999,83.840001,,,,,,82.10876171176113
