,datetime,symbol,open,high,low,close,volume,change (%),last day change (%)
0,2023-08-10,NSE:ATL,47.950001,47.950001,45.549999,45.549999,209145.0,,
1,2023-08-11,NSE:ATL,43.299999,43.299999,43.299999,43.299999,81137.0,-4.939626892198175,
2,2023-08-14,NSE:ATL,41.150002,41.150002,41.150002,41.150002,31863.0,-4.965351153934205,-4.939626892198175
3,2023-08-16,NSE:ATL,39.099998,39.099998,39.099998,39.099998,27590.0,-4.9817834759765045,-4.965351153934205
4,2023-08-17,NSE:ATL,37.150002,39.099998,37.150002,37.849998,3125213.0,-3.196931109817448,-4.9817834759765045
5,2023-08-18,NSE:ATL,35.950001,38.0,35.950001,36.599998,1125456.0,-3.302510082034879,-3.196931109817448
6,2023-08-21,NSE:ATL,37.700001,38.0,36.549999,36.849998,509059.0,0.6830601466153086,-3.302510082034879
7,2023-08-22,NSE:ATL,35.299999,36.0,35.0,35.0,529244.0,-5.020347626613167,0.6830601466153086
8,2023-08-23,NSE:ATL,33.599998,35.25,33.25,34.75,399218.0,-0.7142857142857143,-5.020347626613167
9,2023-08-24,NSE:ATL,34.950001,36.450001,34.75,36.299999,568813.0,4.460428776978417,-0.7142857142857143
10,2023-08-25,NSE:ATL,36.549999,41.599998,36.549999,37.200001,1922876.0,2.479344420918581,4.460428776978417
11,2023-08-28,NSE:ATL,37.75,38.299999,34.5,35.650002,1190438.0,-4.1666638664875295,2.479344420918581
12,2023-08-29,NSE:ATL,36.099998,37.700001,36.099998,36.75,483888.0,3.085548213994488,-4.1666638664875295
13,2023-08-30,NSE:ATL,36.75,37.25,35.049999,35.75,367703.0,-2.7210884353741496,3.085548213994488
14,2023-08-31,NSE:ATL,35.200001,36.400002,33.099998,33.799999,828051.0,-5.454548251748252,-2.7210884353741496
15,2023-09-01,NSE:ATL,33.950001,34.5,32.849998,33.349998,707495.0,-1.3313639447149106,-5.454548251748252
16,2023-09-04,NSE:ATL,33.950001,34.450001,32.099998,32.75,1019564.0,-1.7990945606653392,-1.3313639447149106
17,2023-09-05,NSE:ATL,32.799999,33.549999,31.299999,31.5,1228571.0,-3.816793893129771,-1.7990945606653392
18,2023-09-06,NSE:ATL,31.700001,35.799999,31.65,35.5,2515626.0,12.698412698412698,-3.816793893129771
19,2023-09-07,NSE:ATL,35.900002,36.0,34.849998,35.25,1689100.0,-0.7042253521126761,12.698412698412698
20,2023-09-08,NSE:ATL,35.099998,36.299999,32.650002,33.799999,1878093.0,-4.113478014184398,-0.7042253521126761
21,2023-09-11,NSE:ATL,34.299999,35.299999,33.650002,34.049999,1318216.0,0.739644992297189,-4.113478014184398
22,2023-09-12,NSE:ATL,34.900002,34.900002,32.75,33.200001,1039630.0,-2.4963231276453177,0.739644992297189
23,2023-09-13,NSE:ATL,33.200001,33.799999,32.5,33.150002,715646.0,-0.1505993930542342,-2.4963231276453177
24,2023-09-14,NSE:ATL,33.650002,33.700001,32.75,33.150002,701232.0,0.0,-0.1505993930542342
25,2023-09-15,NSE:ATL,33.0,34.099998,32.900002,33.099998,924420.0,-0.15084161985872963,0.0
26,2023-09-18,NSE:ATL,33.200001,35.549999,32.700001,34.75,2718743.0,4.984900603317259,-0.15084161985872963
27,2023-09-20,NSE:ATL,34.549999,35.450001,34.0,35.049999,1658734.0,0.8633064748201429,4.984900603317259
28,2023-09-21,NSE:ATL,35.099998,37.450001,34.799999,36.599998,5339885.0,4.422251196069933,0.8633064748201429
