,datetime,symbol,open,high,low,close,volume,change (%),last day change (%),rsi_14,stoch_oscillator,cci,adx,awesome_oscillator,momentum,macd,macd_signal,macd_diff,stoch_rsi_fast,williams_r,bull_bear_power,ultimate_oscillator,ema_10,ema_20,ema_30,ema_50,ema_100,ema_200,sma_10,sma_20,sma_30,sma_50,sma_100,sma_200,ichimoku_base_line,vwma_20
0,1999-01-01,NSE:SUBROS,4.0150002,4.1799999,4.0,4.0,18000.0,,,,,,0.0,,,,,,,,0.17999990000000032,,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,
1,1999-01-04,NSE:SUBROS,4.2950001,4.3,4.0599998,4.0599998,53000.0,1.4999949999999984,,,,,0.0,,,,,,,,0.24000019999999989,,4.010909054545454,4.005714266666667,4.00387095483871,4.002352933333333,4.001188114851485,4.000597012935324,,,,,,,,
2,1999-01-05,NSE:SUBROS,4.1,4.1700001,4.0,4.0,57000.0,-1.477827659006287,1.4999949999999984,,,,0.0,,,,,,,,0.1700001000000002,,4.008925590082644,4.005170050793651,4.0036212158168585,4.002260661437909,4.001164587824722,4.000591072508107,,,,,,,,
3,1999-01-06,NSE:SUBROS,4.2,4.3200001,4.1549999,4.3200001,21000.0,8.000002499999992,-1.477827659006287,,,,0.0,,,,,,,,0.1650001999999997,,4.0654845918858,4.035153865003779,4.0240327567319,4.014721031577599,4.007478162323243,4.003769271786633,,,,,,,,
4,1999-01-07,NSE:SUBROS,4.5950001,4.6700001,4.4200001,4.6700001,69000.0,8.101851664309002,8.000002499999992,,,,0.0,,,,,,,,0.25,,4.175396502452018,4.095615411193895,4.06570806920081,4.040418249947105,4.020597408613871,4.010398434256418,,,,,,,,
5,1999-01-08,NSE:SUBROS,4.9950001,4.9950001,4.6,4.8,33000.0,2.783723709127963,8.101851664309002,,,,0.0,19.999999999999996,,,,,,,0.39500010000000074,,4.288960774733469,4.162699657746858,4.113081742155597,4.070205769557022,4.0360311232947845,4.018255166253867,,,,,,,,
6,1999-01-11,NSE:SUBROS,4.8,4.8,4.55,4.7049999,40000.0,-1.9791687500000008,2.783723709127963,,,,0.0,15.886702753039541,,,,,,,0.25,,4.364604252054656,4.214347299866205,4.151270010403623,4.095099657025375,4.049278029764195,4.025088447186664,,,,,,,,
7,1999-01-12,NSE:SUBROS,4.5849998,4.65,4.5099998,4.5299999,44000.0,-3.7194474754399,-1.9791687500000008,,,,0.0,13.2499975,,,,,,,0.14000020000000024,,4.394676188044718,4.2444094522599,4.175704196829196,4.112154568514576,4.0587972747193595,4.030112441742021,,,,,,,,
8,1999-01-13,NSE:SUBROS,4.65,4.7349998,4.6099998,4.7349998,10000.0,4.525384205858366,-3.7194474754399,,,,0.0,9.606474314664949,,,,,,,0.125,,4.456553208400224,4.291132342520862,4.2117877841305384,4.136579871710083,4.0721874237348175,4.037126246301802,,,,,,,,
9,1999-01-14,NSE:SUBROS,4.5,4.6,4.5,4.55,11000.0,-3.9070709147654017,4.525384205858366,,,,0.0,-2.5695952340557846,,,,,,,0.09999999999999964,,4.473543534145637,4.315786405137922,4.233607927089859,4.152792425760668,4.081649058908385,4.042229467731635,4.43699996,,,,,,,
10,1999-01-15,NSE:SUBROS,4.4,4.4,4.4,4.4,1000.0,-3.296703296703285,-3.9070709147654017,,,,0.0,-8.333333333333323,10.000000000000009,,,,,,0.0,,4.460171982482794,4.323806747505739,4.244342899535675,4.162486840436721,4.0879530379399025,4.045789373525349,4.47699996,,,,,,,
11,1999-01-18,NSE:SUBROS,4.2099998,4.35,4.2099998,4.35,5000.0,-1.1363636363636525,-3.296703296703285,,,,0.0,-7.545162753350965,7.142862420830653,,,,,,0.14000019999999935,,4.440140712940467,4.326301342981384,4.251159486662406,4.169840297674496,4.093142086693567,4.048816344933058,4.50599998,,,,,,,
12,1999-01-19,NSE:SUBROS,4.3150002,4.3450001,4.2599998,4.3450001,12000.0,-0.1149402298850486,-1.1363636363636525,,,,0.0,-4.0838808848538815,8.6250025,,,,,,0.08500029999999992,,4.422842419678563,4.328082176983156,4.25721371978096,4.176709309530398,4.098129374085774,4.051763446973525,4.54049999,,,,,,,
13,1999-01-21,NSE:SUBROS,4.2049999,4.3,4.1299999,4.2,12000.0,-3.337171384645074,-0.1149402298850486,46.89558165633283,20.10050049241202,,0.0,-11.29883469055267,-2.7777800282921175,,,,,-79.89949950758798,0.1700001000000002,,4.382325616100642,4.315883874413332,4.253522512053157,4.1776226699409715,4.100146614202887,4.053238437550903,4.528499979999999,,,,,,,
14,1999-01-22,NSE:SUBROS,4.2799999,4.3,4.275,4.275,7000.0,1.7857142857142898,-3.337171384645074,50.20351652136835,27.63818817706654,,0.0,-6.043956043956032,-8.458246071557896,,,,,-72.36181182293346,0.024999999999999467,,4.362811867718707,4.311990172088253,4.254908156436824,4.1814413887668165,4.103609057485999,4.05544502026184,4.48899997,,,,,,,
15,1999-01-25,NSE:SUBROS,4.2200001,4.2200001,4.0200001,4.1799999,6000.0,-2.222224561403509,1.7857142857142898,46.27173347819517,18.090440392920588,,0.0,-5.000002272727273,-12.91666874999999,,,,0.0,-81.90955960707942,0.20000000000000018,,4.329573328133487,4.2994196699846094,4.250075365698964,4.1813848597955685,4.105121747436771,4.056684372299036,4.42699996,,,,,,,
16,1999-01-27,NSE:SUBROS,4.15,4.375,4.15,4.35,14000.0,4.066988135573863,-2.222224561403509,53.31737402213514,33.846143589743555,,0.0,0.0,-7.545162753350965,,,,99.99999999999999,-66.15385641025645,0.22499999999999964,,4.333287268472853,4.30423684427179,4.256522116299031,4.187997218234958,4.109970821744953,4.059602935758747,4.39149997,,,,,,,
17,1999-01-28,NSE:SUBROS,4.3,4.3,4.1799999,4.1799999,4000.0,-3.9080482758620536,4.066988135573863,46.71954653544802,16.410235897435935,,0.0,-3.7974728700236327,-7.726269486231106,,,,6.35588850240186,-83.58976410256406,0.1200000999999995,,4.305416837841425,4.292404754341144,4.251585199118448,4.187683597912018,4.111357536165844,4.060800915502441,4.35649997,,,,,,,
18,1999-01-29,NSE:SUBROS,4.1049999,4.25,4.1049999,4.25,2000.0,1.6746435807330922,-3.9080482758620536,49.49116667530566,23.589733333333335,,0.0,1.1904761904761862,-10.242868436868777,,,,42.00807228515935,-76.41026666666666,0.14500009999999985,,4.2953410491429835,4.288366206308654,4.251482928207581,4.190127378386057,4.114102931489292,4.062683493457641,4.307999990000001,,,,,,,
19,1999-02-01,NSE:SUBROS,4.4,4.4,4.05,4.2,9000.0,-1.17647058823529,1.6746435807330922,47.58697812121172,23.076913214988917,-48.1580746400067,0.0,-1.7543859649122848,-7.6923076923076845,,,,31.29691451182263,-76.92308678501108,0.35000000000000053,,4.278006312935168,4.279950377136401,4.248161448968382,4.190514540017976,4.115803863539009,4.064049826856072,4.272999990000001,4.354999975,,,,,,4.391744535046729
20,1999-02-02,NSE:SUBROS,3.9049999,4.0,3.9,4.0,15000.0,-4.761904761904765,-1.17647058823529,40.82126749670486,11.976050772706785,-134.976993387526,0.0,-4.3062178063688545,-9.090909090909099,,,,0.0,-88.02394922729322,0.10000000000000009,,4.227459710583319,4.253288436456744,4.232151032905906,4.183043381585899,4.1135107177263555,4.063412515146061,4.232999990000001,4.354999975,,,,,,4.390792144941177
21,1999-02-03,NSE:SUBROS,4.05,4.05,3.8099998,3.8099998,5000.0,-4.750005000000002,-4.761904761904765,35.63754424917305,0.0,-150.83127753525332,0.0,-12.413797701149418,-12.413797701149418,,,,0.0,-100.0,0.24000019999999989,,4.151557908659079,4.211070471079911,4.204915469492622,4.168414221523708,4.107500600543656,4.06089099559237,4.1789999700000005,4.342499975,,,,,,4.419407607427057
22,1999-02-04,NSE:SUBROS,4.0,4.0,3.8700001,4.0,9000.0,4.986882151542372,-4.750005000000002,43.38048835444507,24.050652139075424,-124.14600913720955,0.0,-4.3062178063688545,-7.940163223471503,,,,100.0,-75.94934786092458,0.12999990000000006,,4.124001925266519,4.190968521453254,4.191695116622131,4.161809742248269,4.105371875780415,4.060285115039212,4.14449996,4.342499975,,,,,,4.469594730699089
23,1999-02-05,NSE:SUBROS,3.9150002,3.9150002,3.9,3.9,4000.0,-2.500000000000002,4.986882151542372,40.6113087242715,15.254266015503031,-126.89807967762636,0.0,-8.235294117647062,-7.1428571428571495,,,,64.23608910868818,-84.74573398449697,0.015000200000000241,,4.083274302490788,4.163257233695801,4.172876076840058,4.151542693532651,4.1013051059629815,4.058690238272653,4.11449996,4.32149997,,,,,,4.476127134508547
24,1999-02-09,NSE:SUBROS,3.95,3.95,3.9,3.9,6000.0,0.0,-2.500000000000002,40.6113087242715,15.254266015503031,-112.24090563696774,0.0,-7.1428571428571495,-8.771929824561413,,,,0.0,-84.74573398449697,0.050000000000000266,,4.049951702037918,4.138185116200963,4.155271168656829,4.14167827417843,4.0973188662409425,4.0571112309266555,4.07699996,4.282999965,,,,,,4.4320146950468535
25,1999-02-10,NSE:SUBROS,4.0,4.2,3.825,4.2,16000.0,7.6923076923077,0.0,51.40436770353303,66.1017064062012,-56.63548534144193,0.0,5.000000000000004,0.4784713033127071,-0.05962625323994075,,,100.00000000000001,-33.89829359379879,0.375,,4.077233210758296,4.144072247991347,4.158156899711227,4.143965400681237,4.09935215601835,4.058533009723406,4.07899997,4.252999965,,,,,4.40249995,4.35528731882184
26,1999-02-12,NSE:SUBROS,3.9099998,3.9099998,3.8700001,3.8700001,18000.0,-7.857140476190481,7.6923076923077,42.29812625293739,10.169538925580019,-113.2019148006839,0.0,1.574811106289297,-11.034480459770108,-0.0732757738898,,,15.628725201141236,-89.83046107441997,0.03999970000000008,,4.039554463347696,4.117970138658838,4.139566138439536,4.13322166339962,4.094810531146699,4.056657060372924,4.03099998,4.211249974999999,,,,,4.40249995,4.252031710952381
27,1999-02-15,NSE:SUBROS,4.0799999,4.0799999,3.8,3.8,8000.0,-1.8087880669563838,-7.857140476190481,40.65299256378643,0.0,-97.38364692134277,10.061561745778068,-5.000000000000004,-9.090906916050416,-0.08871884478197156,,,0.0,-100.0,0.27999989999999997,,3.9959991063753875,4.087687268310377,4.117658645636985,4.120154147187871,4.0889726988467645,4.054103258777174,3.99299999,4.17474998,,,,,4.39750005,4.156819904789272
28,1999-02-16,NSE:SUBROS,3.9,3.9,3.7,3.8,29000.0,0.0,-1.8087880669563838,40.65299256378641,14.285714285714231,-118.73497139285901,10.6722913224483,-2.5641025641025665,-10.58823529411765,-0.09980707588231175,,,0.0,-85.71428571428578,0.19999999999999973,44.615937853795025,3.960362905216226,4.060288480852246,4.097164539466857,4.107599082592269,4.083250467186432,4.051574868142576,3.9479999900000005,4.12799999,,,,,4.347500050000001,4.075405865803109
