,datetime,symbol,open,high,low,close,volume,change (%),last day change (%)
0,2023-04-26,NSE:KIRLPNU,612.95001,619.95001,601.54999,613.20001,112049.0,,
1,2023-04-27,NSE:KIRLPNU,619.0,623.0,542.5,585.25,380622.0,-4.5580576556089785,
2,2023-04-28,NSE:KIRLPNU,580.54999,603.04999,554.5,592.65002,216752.0,1.264420333190951,-4.5580576556089785
3,2023-05-02,NSE:KIRLPNU,589.90002,598.84998,579.59998,588.75,64792.0,-0.658064602781932,1.264420333190951
4,2023-05-03,NSE:KIRLPNU,587.15002,597.59998,585.0,590.54999,50711.0,0.3057307855626292,-0.658064602781932
5,2023-05-04,NSE:KIRLPNU,597.0,597.0,580.0,586.70001,46339.0,-0.6519312615685524,0.3057307855626292
6,2023-05-05,NSE:KIRLPNU,586.70001,590.0,566.0,584.5,40353.0,-0.3749803924496303,-0.6519312615685524
7,2023-05-08,NSE:KIRLPNU,578.0,589.95001,578.0,586.70001,25259.0,0.37639178785286914,-0.3749803924496303
8,2023-05-09,NSE:KIRLPNU,587.45001,587.45001,575.0,578.95001,35107.0,-1.3209476509127722,0.37639178785286914
9,2023-05-10,NSE:KIRLPNU,581.45001,582.25,570.0,578.15002,22544.0,-0.13817946043389476,-1.3209476509127722
10,2023-05-11,NSE:KIRLPNU,583.84998,603.0,572.75,580.20001,72513.0,0.35457751951647076,-0.13817946043389476
11,2023-05-12,NSE:KIRLPNU,584.0,594.20001,573.5,589.54999,31063.0,1.611509796423471,0.35457751951647076
12,2023-05-15,NSE:KIRLPNU,586.15002,589.29999,578.34998,582.5,46042.0,-1.1958256500012798,1.611509796423471
13,2023-05-16,NSE:KIRLPNU,589.40002,589.40002,577.09998,580.90002,47585.0,-0.274674678111581,-1.1958256500012798
14,2023-05-17,NSE:KIRLPNU,580.90002,587.40002,578.04999,582.09998,18190.0,0.20656910977553747,-0.274674678111581
15,2023-05-18,NSE:KIRLPNU,583.09998,588.79999,572.79999,579.95001,22692.0,-0.3693472038944134,0.20656910977553747
16,2023-05-19,NSE:KIRLPNU,582.54999,584.90002,572.0,581.75,43983.0,0.3103698541189748,-0.3693472038944134
17,2023-05-22,NSE:KIRLPNU,581.90002,585.0,575.25,580.29999,20815.0,-0.24924967769660855,0.3103698541189748
18,2023-05-23,NSE:KIRLPNU,586.09998,594.5,578.5,589.34998,29923.0,1.5595364735401736,-0.24924967769660855
19,2023-05-24,NSE:KIRLPNU,594.95001,594.95001,583.29999,593.29999,27396.0,0.6702316338417489,1.5595364735401736
20,2023-05-25,NSE:KIRLPNU,588.0,592.29999,581.0,588.20001,20595.0,-0.8595954973806691,0.6702316338417489
21,2023-05-26,NSE:KIRLPNU,586.79999,594.04999,574.29999,582.29999,31159.0,-1.0030635667619319,-0.8595954973806691
22,2023-05-29,NSE:KIRLPNU,582.29999,590.0,573.95001,584.0,30480.0,0.29194745478185913,-1.0030635667619319
23,2023-05-30,NSE:KIRLPNU,581.29999,587.0,570.20001,574.34998,27727.0,-1.6524006849315136,0.29194745478185913
24,2023-05-31,NSE:KIRLPNU,576.90002,576.90002,561.20001,564.40002,49136.0,-1.7323862360019444,-1.6524006849315136
25,2023-06-01,NSE:KIRLPNU,567.0,573.45001,560.09998,564.20001,20603.0,-0.035437631628719685,-1.7323862360019444
26,2023-06-02,NSE:KIRLPNU,563.15002,593.54999,561.70001,590.04999,87696.0,4.581704987917309,-0.035437631628719685
27,2023-06-05,NSE:KIRLPNU,603.0,624.40002,595.20001,614.95001,173247.0,4.219984818574447,4.581704987917309
28,2023-06-06,NSE:KIRLPNU,615.45001,635.0,615.45001,632.5,155116.0,2.853888887651206,4.219984818574447
29,2023-06-07,NSE:KIRLPNU,649.0,649.0,634.0,639.04999,88230.0,1.035571541501973,2.853888887651206
30,2023-06-08,NSE:KIRLPNU,645.45001,645.45001,620.95001,626.15002,94010.0,-2.0186167282468683,1.035571541501973
31,2023-06-09,NSE:KIRLPNU,625.25,640.34998,620.75,637.45001,58858.0,1.8046777352175087,-2.0186167282468683
32,2023-06-12,NSE:KIRLPNU,645.0,654.0,631.25,644.79999,112059.0,1.1530284547332519,1.8046777352175087
33,2023-06-13,NSE:KIRLPNU,647.90002,660.90002,641.09998,657.45001,147586.0,1.961851767398452,1.1530284547332519
34,2023-06-14,NSE:KIRLPNU,657.0,670.0,656.0,665.25,186509.0,1.1864004686835399,1.961851767398452
35,2023-06-15,NSE:KIRLPNU,670.0,671.59998,663.0,668.40002,37884.0,0.4735092070650192,1.1864004686835399
36,2023-06-16,NSE:KIRLPNU,670.0,674.0,656.0,664.54999,49993.0,-0.5760068648711382,0.4735092070650192
37,2023-06-19,NSE:KIRLPNU,669.0,670.25,650.5,656.45001,41310.0,-1.2188669207563994,-0.5760068648711382
38,2023-06-20,NSE:KIRLPNU,650.5,660.0,646.54999,652.45001,18124.0,-0.609338097199511,-1.2188669207563994
39,2023-06-21,NSE:KIRLPNU,653.0,658.0,631.04999,633.84998,27797.0,-2.850797718586909,-0.609338097199511
40,2023-06-22,NSE:KIRLPNU,640.0,649.0,632.0,635.5,31439.0,0.26031711794012213,-2.850797718586909
41,2023-06-23,NSE:KIRLPNU,636.34998,647.0,627.75,639.34998,23274.0,0.6058190401258787,0.26031711794012213
42,2023-06-26,NSE:KIRLPNU,647.70001,649.0,630.04999,646.5,12840.0,1.118326460258909,0.6058190401258787
43,2023-06-27,NSE:KIRLPNU,649.90002,655.70001,639.25,642.04999,22625.0,-0.6883232791956722,1.118326460258909
44,2023-06-28,NSE:KIRLPNU,648.54999,670.95001,643.90002,659.40002,77464.0,2.7022864683792087,-0.6883232791956722
45,2023-06-30,NSE:KIRLPNU,668.0,668.0,642.79999,652.5,24625.0,-1.0464088247980399,2.7022864683792087
46,2023-07-03,NSE:KIRLPNU,652.5,671.20001,651.54999,668.75,45826.0,2.490421455938697,-1.0464088247980399
47,2023-07-04,NSE:KIRLPNU,659.70001,681.09998,658.20001,676.04999,87298.0,1.091587289719623,2.490421455938697
48,2023-07-05,NSE:KIRLPNU,676.04999,685.29999,661.04999,666.54999,69277.0,-1.4052215280707274,1.091587289719623
49,2023-07-06,NSE:KIRLPNU,672.15002,690.84998,661.25,667.59998,61104.0,0.15752606942503738,-1.4052215280707274
50,2023-07-07,NSE:KIRLPNU,667.5,680.0,666.04999,673.09998,29514.0,0.823846639420211,0.15752606942503738
51,2023-07-10,NSE:KIRLPNU,676.0,684.0,662.54999,674.0,29768.0,0.13371267668141076,0.823846639420211
52,2023-07-11,NSE:KIRLPNU,680.0,692.04999,671.5,688.04999,43403.0,2.084568249258157,0.13371267668141076
53,2023-07-12,NSE:KIRLPNU,689.95001,690.75,680.25,685.54999,22359.0,-0.3633456923674979,2.084568249258157
54,2023-07-13,NSE:KIRLPNU,686.09998,699.84998,671.15002,677.75,40779.0,-1.1377711492636708,-0.3633456923674979
55,2023-07-14,NSE:KIRLPNU,677.70001,689.0,665.34998,670.5,28520.0,-1.069715971966064,-1.1377711492636708
56,2023-07-17,NSE:KIRLPNU,676.29999,695.0,673.04999,684.20001,94401.0,2.0432527964205844,-1.069715971966064
57,2023-07-18,NSE:KIRLPNU,688.79999,690.0,663.04999,667.15002,50448.0,-2.4919599168085336,2.0432527964205844
58,2023-07-19,NSE:KIRLPNU,675.0,678.95001,657.0,659.15002,39366.0,-1.199130594345182,-2.4919599168085336
59,2023-07-20,NSE:KIRLPNU,669.04999,670.79999,630.20001,648.5,220268.0,-1.6157201967467192,-1.199130594345182
60,2023-07-21,NSE:KIRLPNU,641.0,654.90002,602.95001,642.15002,76893.0,-0.9791796453353832,-1.6157201967467192
61,2023-07-24,NSE:KIRLPNU,643.0,654.0,622.29999,639.95001,38505.0,-0.34260062780968537,-0.9791796453353832
62,2023-07-25,NSE:KIRLPNU,648.90002,653.79999,638.25,648.90002,28234.0,1.398548302233798,-0.34260062780968537
63,2023-07-26,NSE:KIRLPNU,653.90002,664.95001,645.79999,654.70001,169168.0,0.8938187426777979,1.398548302233798
64,2023-07-27,NSE:KIRLPNU,661.04999,664.0,649.15002,653.0,17480.0,-0.25966243684646045,0.8938187426777979
65,2023-07-28,NSE:KIRLPNU,653.0,658.0,642.0,652.90002,59952.0,-0.015310872894327648,-0.25966243684646045
66,2023-07-31,NSE:KIRLPNU,654.0,657.0,645.79999,648.09998,39566.0,-0.735187601924117,-0.015310872894327648
67,2023-08-01,NSE:KIRLPNU,650.0,652.0,625.75,631.09998,64288.0,-2.62305207909434,-0.735187601924117
68,2023-08-02,NSE:KIRLPNU,632.29999,635.0,600.0,605.75,78749.0,-4.016793028578445,-2.62305207909434
69,2023-08-03,NSE:KIRLPNU,612.90002,635.70001,605.54999,618.29999,52322.0,2.071810152703257,-4.016793028578445
70,2023-08-04,NSE:KIRLPNU,621.54999,625.90002,604.65002,614.84998,51955.0,-0.5579831887107132,2.071810152703257
71,2023-08-07,NSE:KIRLPNU,612.5,630.0,605.0,613.15002,47255.0,-0.27648370420373425,-0.5579831887107132
72,2023-08-08,NSE:KIRLPNU,613.59998,621.40002,605.29999,610.59998,30192.0,-0.4158916931944454,-0.27648370420373425
73,2023-08-09,NSE:KIRLPNU,616.70001,628.59998,606.04999,617.15002,38034.0,1.0727219480092485,-0.4158916931944454
74,2023-08-10,NSE:KIRLPNU,618.40002,634.79999,608.20001,610.84998,65369.0,-1.0208279665939377,1.0727219480092485
75,2023-08-11,NSE:KIRLPNU,615.95001,665.0,615.95001,642.20001,272177.0,5.132197925258189,-1.0208279665939377
76,2023-08-14,NSE:KIRLPNU,649.75,664.45001,636.59998,645.95001,107832.0,0.5839302307080313,5.132197925258189
77,2023-08-16,NSE:KIRLPNU,648.29999,669.70001,642.59998,650.0,75453.0,0.6269819548419822,0.5839302307080313
78,2023-08-17,NSE:KIRLPNU,659.25,666.25,622.25,636.79999,82271.0,-2.0307707692307724,0.6269819548419822
79,2023-08-18,NSE:KIRLPNU,639.90002,654.95001,633.70001,638.29999,78477.0,0.23555276751810253,-2.0307707692307724
80,2023-08-21,NSE:KIRLPNU,640.0,664.95001,640.0,651.95001,74054.0,2.138496038516316,0.23555276751810253
81,2023-08-22,NSE:KIRLPNU,652.09998,667.95001,645.04999,648.09998,60102.0,-0.5905406765773438,2.138496038516316
82,2023-08-23,NSE:KIRLPNU,658.79999,663.79999,647.0,649.90002,213747.0,0.277741097909011,-0.5905406765773438
83,2023-08-24,NSE:KIRLPNU,653.04999,663.29999,645.04999,649.54999,74924.0,-0.05385905358182027,0.277741097909011
84,2023-08-25,NSE:KIRLPNU,649.54999,658.5,636.0,637.15002,53539.0,-1.9090093435302709,-0.05385905358182027
85,2023-08-28,NSE:KIRLPNU,637.59998,651.15002,630.54999,634.75,83206.0,-0.3766805186634131,-1.9090093435302709
86,2023-08-29,NSE:KIRLPNU,635.04999,645.0,630.09998,634.15002,78599.0,-0.09452225285544853,-0.3766805186634131
87,2023-08-30,NSE:KIRLPNU,635.09998,643.59998,627.0,639.79999,39861.0,0.8909516394874415,-0.09452225285544853
88,2023-08-31,NSE:KIRLPNU,639.79999,651.0,591.0,643.79999,623780.0,0.6251953833259672,0.8909516394874415
89,2023-09-01,NSE:KIRLPNU,628.29999,634.70001,621.15002,624.40002,71327.0,-3.013353572745464,0.6251953833259672
90,2023-09-04,NSE:KIRLPNU,629.59998,635.20001,610.09998,614.34998,108019.0,-1.609551517951598,-3.013353572745464
91,2023-09-05,NSE:KIRLPNU,618.45001,619.5,606.45001,611.0,190687.0,-0.5452885340697756,-1.609551517951598
92,2023-09-06,NSE:KIRLPNU,613.65002,625.04999,612.20001,621.84998,45538.0,1.7757741407528573,-0.5452885340697756
93,2023-09-07,NSE:KIRLPNU,622.0,622.0,610.20001,615.65002,38566.0,-0.9970186056771956,1.7757741407528573
94,2023-09-08,NSE:KIRLPNU,612.0,623.09998,611.0,615.34998,55775.0,-0.04873548123982533,-0.9970186056771956
95,2023-09-11,NSE:KIRLPNU,621.0,624.0,606.75,622.20001,70348.0,1.1131925282584816,-0.04873548123982533
96,2023-09-12,NSE:KIRLPNU,624.0,630.0,610.0,614.95001,75807.0,-1.1652201677078082,1.1131925282584816
97,2023-09-13,NSE:KIRLPNU,610.25,617.75,591.40002,597.09998,53095.0,-2.9026798454723273,-1.1652201677078082
98,2023-09-14,NSE:KIRLPNU,601.45001,614.0,576.04999,595.90002,130600.0,-0.20096466926693232,-2.9026798454723273
99,2023-09-15,NSE:KIRLPNU,598.84998,614.0,593.59998,609.25,64886.0,2.2403053451818913,-0.20096466926693232
100,2023-09-18,NSE:KIRLPNU,609.0,612.04999,581.29999,587.04999,281117.0,-3.643826015592946,2.2403053451818913
101,2023-09-20,NSE:KIRLPNU,586.59998,587.70001,559.04999,572.59998,261801.0,-2.4614615869425394,-3.643826015592946
102,2023-09-21,NSE:KIRLPNU,575.45001,580.59998,559.70001,572.84998,99112.0,0.04366049750822555,-2.4614615869425394
103,2023-09-22,NSE:KIRLPNU,573.0,609.54999,573.0,606.79999,167213.0,5.926509764388928,0.04366049750822555
104,2023-09-25,NSE:KIRLPNU,613.0,625.40002,586.34998,595.65002,144068.0,-1.8375033262607567,5.926509764388928
105,2023-09-26,NSE:KIRLPNU,601.59998,617.90002,596.54999,613.70001,118916.0,3.0303012497170703,-1.8375033262607567
106,2023-09-27,NSE:KIRLPNU,618.95001,618.95001,607.0,611.34998,26415.0,-0.38292813454574665,3.0303012497170703
107,2023-09-28,NSE:KIRLPNU,615.0,639.90002,600.04999,622.95001,101539.0,1.8974450608471538,-0.38292813454574665
108,2023-09-29,NSE:KIRLPNU,634.0,662.70001,629.25,660.5,202287.0,6.027769387145524,1.8974450608471538
109,2023-10-03,NSE:KIRLPNU,666.59998,681.59998,654.0,670.84998,138590.0,1.5669916729750129,6.027769387145524
110,2023-10-04,NSE:KIRLPNU,673.90002,673.90002,652.09998,669.09998,60452.0,-0.26086309192406926,1.5669916729750129
111,2023-10-05,NSE:KIRLPNU,669.09998,683.79999,665.34998,681.79999,43832.0,1.8980735883447526,-0.26086309192406926
112,2023-10-06,NSE:KIRLPNU,684.84998,685.0,667.20001,679.54999,27696.0,-0.33000880507493113,1.8980735883447526
113,2023-10-09,NSE:KIRLPNU,671.70001,678.0,661.20001,668.20001,19879.0,-1.670220023106756,-0.33000880507493113
114,2023-10-10,NSE:KIRLPNU,668.15002,691.40002,663.54999,682.25,43589.0,2.1026623450664093,-1.670220023106756
115,2023-10-11,NSE:KIRLPNU,685.65002,691.15002,672.0,675.09998,40100.0,-1.0480058629534688,2.1026623450664093
116,2023-10-12,NSE:KIRLPNU,683.79999,683.79999,666.65002,672.29999,17750.0,-0.41475190089621683,-1.0480058629534688
117,2023-10-13,NSE:KIRLPNU,674.79999,676.0,664.34998,673.84998,26559.0,0.23055035297560836,-0.41475190089621683
118,2023-10-16,NSE:KIRLPNU,665.0,676.0,662.0,663.84998,30431.0,-1.4840098385103462,0.23055035297560836
119,2023-10-17,NSE:KIRLPNU,668.0,677.0,658.0,662.25,70087.0,-0.24101529685968504,-1.4840098385103462
120,2023-10-18,NSE:KIRLPNU,666.45001,674.0,659.90002,665.0,29165.0,0.41525103812759534,-0.24101529685968504
121,2023-10-19,NSE:KIRLPNU,660.0,697.95001,622.5,633.04999,487001.0,-4.80451278195489,0.41525103812759534
122,2023-10-20,NSE:KIRLPNU,625.0,639.90002,603.20001,606.45001,124918.0,-4.201876695393354,-4.80451278195489
123,2023-10-23,NSE:KIRLPNU,606.45001,618.34998,590.0,596.45001,75119.0,-1.648940528502918,-4.201876695393354
124,2023-10-25,NSE:KIRLPNU,603.65002,603.65002,572.40002,578.79999,105373.0,-2.9591784230165477,-1.648940528502918
125,2023-10-26,NSE:KIRLPNU,573.04999,581.25,559.34998,568.20001,73907.0,-1.8313718353726922,-2.9591784230165477
126,2023-10-27,NSE:KIRLPNU,578.34998,595.0,562.25,569.09998,312099.0,0.1583896487435717,-1.8313718353726922
127,2023-10-30,NSE:KIRLPNU,573.0,579.29999,558.70001,559.84998,51193.0,-1.6253734537119473,0.1583896487435717
128,2023-10-31,NSE:KIRLPNU,562.54999,569.0,554.0,556.90002,26879.0,-0.5269197294603671,-1.6253734537119473
129,2023-11-01,NSE:KIRLPNU,556.90002,567.04999,550.0,552.95001,296352.0,-0.7092853040299801,-0.5269197294603671
130,2023-11-02,NSE:KIRLPNU,559.0,564.95001,549.5,550.75,93677.0,-0.3978677927865523,-0.7092853040299801
131,2023-11-03,NSE:KIRLPNU,555.79999,558.40002,541.04999,543.09998,69555.0,-1.3890186109850278,-0.3978677927865523
132,2023-11-06,NSE:KIRLPNU,551.79999,566.59998,544.5,554.15002,64995.0,2.0346235328530264,-1.3890186109850278
133,2023-11-07,NSE:KIRLPNU,556.84998,565.34998,553.90002,559.04999,43178.0,0.8842316743036369,2.0346235328530264
134,2023-11-08,NSE:KIRLPNU,563.95001,563.95001,546.29999,549.15002,52559.0,-1.7708559479627108,0.8842316743036369
135,2023-11-09,NSE:KIRLPNU,554.84998,555.95001,545.5,554.20001,202998.0,0.9196011683656098,-1.7708559479627108
136,2023-11-10,NSE:KIRLPNU,553.65002,568.0,545.84998,549.40002,65306.0,-0.8661114964613551,0.9196011683656098
137,2023-11-12,NSE:KIRLPNU,554.25,560.0,551.4,560.0,7530.0,1.9293737921596652,-0.8661114964613551
138,2023-11-13,NSE:KIRLPNU,558.25,567.70001,551.54999,565.04999,37688.0,0.9017839285714249,1.9293737921596652
139,2023-11-15,NSE:KIRLPNU,571.0,572.34998,557.84998,565.0,90653.0,-0.008847004846417178,0.9017839285714249
140,2023-11-16,NSE:KIRLPNU,567.75,583.09998,561.29999,578.45001,88679.0,2.3805327433628354,-0.008847004846417178
141,2023-11-17,NSE:KIRLPNU,580.0,585.0,550.0,562.34998,67996.0,-2.783305336964219,2.3805327433628354
142,2023-11-20,NSE:KIRLPNU,565.15002,584.95001,560.84998,578.84998,40694.0,2.934115868555735,-2.783305336964219
