,datetime,symbol,open,high,low,close,volume,change (%),last day change (%),rsi_14,stoch_oscillator,cci,adx,awesome_oscillator,momentum,macd,macd_signal,macd_diff,stoch_rsi_fast,williams_r,bull_bear_power,ultimate_oscillator,ema_10,ema_20,ema_30,ema_50,ema_100,ema_200,sma_10,sma_20,sma_30,sma_50,sma_100,sma_200,ichimoku_base_line,vwma_20
0,2020-12-04,NSE:SUPREMEENG,0.2735,0.2735,0.22450001,0.25450001,29151300.0,,,,,,0.0,,,,,,,,0.04899999000000002,,0.25450001,0.25450001,0.25450001,0.25450001,0.25450001,0.25450001,,,,,,,,
1,2020-12-07,NSE:SUPREMEENG,0.26,0.26,0.24200001,0.24200001,8482200.0,-4.911591162609389,,,,,0.0,,,,,,,,0.01799999000000002,,0.25222728272727274,0.2533095338095238,0.2536935583870968,0.25400981392156863,0.25425248524752475,0.2543756318905473,,,,,,,,
2,2020-12-08,NSE:SUPREMEENG,0.2335,0.254,0.2325,0.24450001,6202700.0,1.0330578085513311,-4.911591162609389,,,,0.0,,,,,,,,0.02149999999999999,,0.25082232404958676,0.2524705315419501,0.25310042623309054,0.2536368804344483,0.2540593669257916,0.254277366996114,,,,,,,,
3,2020-12-09,NSE:SUPREMEENG,0.25,0.2565,0.24,0.25450001,4284500.0,4.089979382822933,1.0330578085513311,,,,0.0,,,,,,,,0.016500000000000015,,0.25149099422238913,0.2526638152046215,0.25319072195998793,0.25367072865270524,0.2540680925312215,0.25427958234938647,,,,,,,,
4,2020-12-10,NSE:SUPREMEENG,0.255,0.255,0.245,0.24799999,988300.0,-2.554035263102738,4.089979382822933,,,,0.0,,,,,,,,0.010000000000000009,,0.2508562661819547,0.2522196413756099,0.2528558360270855,0.253448346744756,0.25394793208505867,0.2542170988434225,,,,,,,,
5,2020-12-11,NSE:SUPREMEENG,0.25,0.25799999,0.24200001,0.2485,186600.0,0.20161694361358448,-2.554035263102738,,,,0.0,-2.3575676873254348,,,,,,,0.015999980000000025,,0.25042785414887203,0.251865389816028,0.2525748143479187,0.25325429393123616,0.2538400522417902,0.25416021228776653,,,,,,,,
6,2020-12-14,NSE:SUPREMEENG,0.2365,0.254,0.2365,0.24049999,4343600.0,-3.219319919517103,0.20161694361358448,,,,0.0,-0.6198429495932628,,,,,,,0.017500000000000016,,0.2486227879399862,0.25078297078593015,0.2517957934222465,0.2527541251496191,0.2535758925934379,0.254024289677938,,,,,,,,
7,2020-12-15,NSE:SUPREMEENG,0.24,0.25,0.231,0.23950001,780600.0,-0.41579211708074654,-3.219319919517103,,,,0.0,-2.044989691411455,,,,,,,0.01899999999999999,,0.24696410104180688,0.24970840309203204,0.25100251707242416,0.2522343559280654,0.253297162245053,0.25387976948213764,,,,,,,,
8,2020-12-16,NSE:SUPREMEENG,0.24,0.24799999,0.24,0.24700001,500800.0,3.1315238775981586,-0.41579211708074654,,,,0.0,-2.946954697565633,,,,,,,0.007999990000000012,,0.24697062994329652,0.2494504608927909,0.25074429080968713,0.2520290874602982,0.25317246616099254,0.25381131416390745,,,,,,,,
9,2020-12-17,NSE:SUPREMEENG,0.24049999,0.25799999,0.236,0.25049999,2426200.0,1.4169958940487548,3.1315238775981586,,,,0.0,1.0080645567767976,,,,,,,0.021999990000000025,,0.24761233177178804,0.24955041604585845,0.2507285294671267,0.25196912285401196,0.2531195458409729,0.2537783656647641,0.24695000299999997,,,,,,,
10,2020-12-18,NSE:SUPREMEENG,0.25,0.25,0.2415,0.24549999,204700.0,-1.9960080637128983,1.4169958940487548,,,,0.0,-1.2072474849094557,-3.536353495624616,,,,,,0.008500000000000008,,0.2472282696314629,0.24916466118434813,0.25039120434021533,0.2517154313695409,0.25296866354709224,0.25369599376760227,0.24605000099999996,,,,,,,
11,2020-12-21,NSE:SUPREMEENG,0.254,0.254,0.2335,0.2335,1827600.0,-4.887979832504265,-1.9960080637128983,,,,0.0,-2.910598873621568,-3.512400681305747,,,,,,0.02049999999999999,,0.24473222060756056,0.24767278869060066,0.24930144922149178,0.2510011007275981,0.2525831454570508,0.25349503860573563,0.2452,,,,,,,
12,2020-12-22,NSE:SUPREMEENG,0.244,0.244,0.2225,0.2275,598100.0,-2.569593147751608,-4.887979832504265,,,,0.0,-5.0104423795222415,-6.952969040778354,,,,,,0.02149999999999999,,0.24159908958800408,0.24575157072006726,0.2478949041104278,0.250079488934359,0.2520864495074062,0.2532363815051811,0.24349999900000002,,,,,,,
13,2020-12-23,NSE:SUPREMEENG,0.2215,0.2375,0.221,0.2335,876100.0,2.6373626373626395,-2.569593147751608,37.092745846804334,23.80952380952382,,0.0,-5.465590871838418,-8.25147708245669,,,,,-76.19047619047618,0.016499999999999987,,0.2401265278447306,0.24458475446101324,0.24696620061943247,0.24942931289771747,0.2517184010023091,0.2530399995996569,0.24139999799999998,,,,,,,
14,2020-12-24,NSE:SUPREMEENG,0.2425,0.2435,0.22700001,0.22950001,437400.0,-1.7130578158458283,2.6373626373626395,34.33947031233363,21.79489743589744,,0.0,-8.383225883561913,-7.459669655631841,,,,,-78.20510256410256,0.016499989999999992,,0.2381944336911432,0.24314811213139292,0.24583934961172715,0.24864777160761092,0.2512784328636495,0.2528057708474215,0.23955,,,,,,,
15,2020-12-28,NSE:SUPREMEENG,0.24,0.24,0.23,0.2375,481700.0,3.4858342707697414,-1.7130578158458283,43.38991144625035,44.594606647190936,,0.0,-3.2586518638962114,-4.426559356136825,,,,100.0,-55.405393352809064,0.009999999999999981,,0.23806817302002625,0.2426101966903079,0.24530132705613186,0.24821060409358697,0.25100559260892374,0.25265347462008403,0.23845,,,,,,,
