,datetime,symbol,open,high,low,close,volume,change (%),last day change (%)
0,2018-02-05,NSE:SOLEX,43.5,52.200001,42.0,51.200001,702000.0,,
1,2018-02-06,NSE:SOLEX,47.5,51.900002,47.5,51.150002,62000.0,-0.09765429496768893,
2,2018-02-07,NSE:SOLEX,51.0,51.0,47.0,47.0,20000.0,-8.113395577188836,-0.09765429496768893
3,2018-02-08,NSE:SOLEX,48.349998,48.5,46.950001,48.099998,22000.0,2.3404212765957433,-8.113395577188836
4,2018-02-09,NSE:SOLEX,42.200001,46.950001,42.200001,46.900002,12000.0,-2.494794282527826,2.3404212765957433
5,2018-02-12,NSE:SOLEX,46.650002,47.0,46.650002,47.0,4000.0,0.21321534272002668,-2.494794282527826
6,2018-02-14,NSE:SOLEX,48.0,49.400002,48.0,49.400002,10000.0,5.106387234042555,0.21321534272002668
7,2018-02-15,NSE:SOLEX,48.25,51.400002,48.25,49.549999,226000.0,0.3036376395288386,5.106387234042555
8,2018-02-16,NSE:SOLEX,51.950001,51.950001,49.650002,49.75,50000.0,0.4036347205577145,0.3036376395288386
9,2018-02-19,NSE:SOLEX,50.700001,50.700001,46.299999,47.849998,90000.0,-3.8190994974874384,0.4036347205577145
10,2018-02-20,NSE:SOLEX,48.0,49.950001,48.0,49.0,12000.0,2.403348062835866,-3.8190994974874384
11,2018-02-21,NSE:SOLEX,48.5,48.5,48.5,48.5,2000.0,-1.0204081632653061,2.403348062835866
12,2018-02-23,NSE:SOLEX,48.900002,49.150002,48.849998,49.150002,8000.0,1.340210309278352,-1.0204081632653061
13,2018-02-26,NSE:SOLEX,48.25,49.0,48.25,49.0,72000.0,-0.30519225614680673,1.340210309278352
14,2018-02-27,NSE:SOLEX,49.5,49.5,48.25,48.25,6000.0,-1.530612244897959,-0.30519225614680673
15,2018-03-01,NSE:SOLEX,48.0,48.0,48.0,48.0,2000.0,-0.5181347150259068,-1.530612244897959
16,2018-03-05,NSE:SOLEX,48.0,48.0,48.0,48.0,2000.0,0.0,-0.5181347150259068
17,2018-03-06,NSE:SOLEX,48.0,48.0,47.5,47.950001,14000.0,-0.10416458333333267,0.0
18,2018-03-07,NSE:SOLEX,48.0,48.0,47.700001,48.0,36000.0,0.10427319907667923,-0.10416458333333267
19,2018-03-08,NSE:SOLEX,48.0,48.0,47.75,47.75,6000.0,-0.5208333333333333,0.10427319907667923
20,2018-03-09,NSE:SOLEX,48.0,48.0,48.0,48.0,4000.0,0.5235602094240838,-0.5208333333333333
21,2018-03-12,NSE:SOLEX,51.599998,51.599998,48.0,49.400002,10000.0,2.9166708333333347,0.5235602094240838
22,2018-03-16,NSE:SOLEX,48.0,48.0,47.75,47.75,6000.0,-3.340084885016807,2.9166708333333347
23,2018-03-19,NSE:SOLEX,48.0,48.0,47.5,47.75,10000.0,0.0,-3.340084885016807
24,2018-03-20,NSE:SOLEX,48.0,48.0,47.5,47.5,4000.0,-0.5235602094240838,0.0
